,order_id,customer_id,date,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,latest_customer_review,is_happy_customer,distance_to_nearest_warehouse,nearest_warehouse
91,ORD295154,ID1879266190,2019-09-05,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('Alcon 10', 1), ('Olivia x460', 1)]",13065.0,110.65,-37.8022222,144.96333230000005,25,9909.4,Spring,True,no headphones very nice phone works very good and looks very nice but is not factory unlocked and i did not get any headphones.,True,1.8437290897293712,Thompson
92,ORD108834,ID2318333319,2019-02-07,"[('iAssist Line', 2), ('pearTV', 2)]",17070.0,,-37.8076542,144.97642549999995,15,14587.93,Summer,False,i am satisfied. thanks this transaction went smoothly. i am satisfied. thanks,True,1.3596935133289842,Nickolson
93,ORD332949,ID2400295351,2019-10-04,"[('Candle Inferno', 2), ('Olivia x460', 1)]",2085.0,72.94,-37.82032150000001,144.9640179,0,2157.94,Spring,False,"happy customer alcon xs im really impress wasn't to sure to get an alcon from digico , wasn't to sure what i was going to receive . but i am really happy with the phone looks beautiful and works great no problem. this seller is really good won't mind buying form them again. thank you",True,0.5231332069965721,Nickolson
94,ORD417577,ID0710013194,2019-05-28,"[('pearTV', 1), ('Alcon 10', 2)]",24210.0,67.18,-37.8170882,144.932764,15,20645.68,Autumn,True,no phone in box!!!! would give 0 if i could... there was no phone in the box! would not recomend!!!,False,1.350568459941464,Thompson
95,ORD435114,ID4754200376,2019-09-07,"[('Universe Note', 1), ('Candle Inferno', 2), ('Alcon 10', 1)]",13260.0,94.09,-37.8151929,144.9275496,15,11365.09,Spring,True,two stars does not keep charge,False,1.739314927217501,Thompson
96,ORD182230,ID0723957249,2019-10-12,"[('Alcon 10', 1), ('Thunder line', 1), ('Toshika 750', 2), ('Candle Inferno', 1)]",20200.0,89.86,-37.8026155,145.00515009999995,5,19279.86,Spring,True,not available my phone can't be enabled. how can i contact you?,False,1.1982952287710922,Bakers
97,ORD121197,ID3555802859,2019-05-27,"[('Alcon 10', 1), ('Thunder line', 1)]",11130.0,80.6,-37.8062311,144.9395274,15,9541.1,Autumn,True,this phone is worth every penny this phone worth the money,True,0.9768080074337618,Thompson
98,ORD275440,ID1450727027,2019-04-12,"[('Toshika 750', 1), ('Thunder line', 1), ('pearTV', 2), ('Alcon 10', 2)]",37020.0,81.52,-37.8238926,144.9841623,10,33399.52,Autumn,True,best phone love the phone and a lot of space for apps,True,1.4136804687045776,Nickolson
99,ORD328660,ID0575570532,2019-09-02,"[('Alcon 10', 1), ('pearTV', 2), ('Toshika 750', 2)]",30210.0,82.17,-37.824155,144.9842071,10,27271.17,Spring,False,great phone replacing my older olivia with the g7 based on advise from a friend. i did not want to spend upwards of a grand on the latest olivia and the g7 does everything i need and a lot more cost effective.,True,1.4296602937016873,Nickolson
100,ORD025677,ID0358731034,2019-05-24,"[('Universe Note', 2), ('iAssist Line', 2), ('pearTV', 1)]",17660.0,81.54,-37.8206252,144.9822383,5,16858.54,Autumn,True,a year in i still love this phone. i love this phone i've had it for almost a year now excellent mid range phone large apps sometimes run slow if they need to connect to a server. my only one gripe is that it doesn't have a micro sd slot if it had i'd be over the moon.,True,1.138309962833467,Nickolson
101,ORD202206,ID0250479882,2019-08-12,"[('Alcon 10', 2), ('pearTV', 2), ('Toshika 750', 2), ('Universe Note', 1)]",42610.0,66.52,-37.816200200000004,145.0019613,0,42676.52,Winter,False,"this phone rocks! love, love, love this phone. what doesn't it do??? seriously, buy it... quit trying to decide and just buy it!",True,0.9094909525051911,Bakers
102,ORD031071,ID2168114069,2019-12-11,"[('Olivia x460', 1), ('Thunder line', 1), ('Toshika 750', 1), ('iStream', 1)]",7875.0,59.84,-37.808298,144.97618290000003,25,5966.09,Summer,False,didn't work. sent it back. this phone was a refurb and didn't work. i had to send it back and was only partially reimbursed for shipping. i advise against purchasing this.,False,1.2860772938726215,Nickolson
103,ORD211256,ID1463547043,2019-03-30,"[('iStream', 1), ('pearTV', 1)]",6460.0,53.05,-37.819840299999996,145.0041663,25,4898.05,Autumn,False,you got ripped off people actually paid $1500 for this phone. you got seriously ripped off.,False,1.3483824553579933,Bakers
104,ORD249550,ID1492410217,2019-05-09,"[('iAssist Line', 1), ('Candle Inferno', 1), ('Lucent 330S', 1), ('Thunder line', 2)]",8245.0,68.14,-37.8045134,144.96317480000005,25,6251.89,Autumn,False,"for the less-smart, the perfect phone. if you just want to be able to make calls, hear the other party perfectly, and use a phone for the purpose that mr. bell intended, this is for you.",True,1.6648023581300135,Nickolson
105,ORD254623,ID6206786040,2019-12-21,"[('Candle Inferno', 2), ('pearTV', 1), ('Olivia x460', 2)]",9620.0,92.03,-37.8115528,144.9702217,10,8750.03,Summer,True,"love my new phone the shipping was fast, and the phone is fantastic.",True,0.7861329955459784,Nickolson
106,ORD233690,ID0588194489,2019-07-14,"[('Candle Inferno', 1), ('pearTV', 1)]",6740.0,76.19,-37.8141716,144.97321589999999,15,5805.19,Winter,True,excellent product a lot of fancy and useful functionality. fast and reliable. battery lasts over 2 days. haven't found any problem so far.,True,0.5884941576405976,Nickolson
107,ORD040131,ID0477078642,2019-10-31,"[('Toshika 750', 2), ('iAssist Line', 1), ('Candle Inferno', 2)]",11725.0,68.32,-37.8063865,144.9747377,0,11793.32,Spring,False,i can't figure out how to use without switching out the hd1 plugs continuously .,False,1.433519764582397,Nickolson
108,ORD482407,ID0580311159,2019-03-10,"[('iAssist Line', 2), ('Thunder line', 2), ('Candle Inferno', 2)]",9670.0,89.58,-37.8046039,144.9102956,10,8792.58,Autumn,True,this is great item and just added audible books which makes it even better. thank you!,True,3.3565428846037815,Thompson
109,ORD464471,ID3707405925,2019-08-06,"[('Thunder line', 2), ('Toshika 750', 1), ('Alcon 10', 2)]",26580.0,82.35,-37.823707899999995,144.9917149,10,24004.35,Winter,True,very good very good,True,1.557377852569695,Bakers
110,ORD060094,ID0613315546,2019-12-06,"[('iStream', 1), ('Alcon 10', 2), ('iAssist Line', 1)]",20275.0,56.65,-37.8144465,144.9619518,10,18304.15,Summer,False,camera doesnt work the camera doesn't work i tried everything and it just wont come on ....disappointed,False,0.8122983154326098,Nickolson
111,ORD053304,ID1152560936,2019-05-09,"[('Universe Note', 2), ('pearTV', 1)]",13210.0,82.11,-37.798879,144.9516355,25,9989.61,Autumn,True,bess buy it surpassed all my expectations and the features are really cool. i would recommend purchase to all. enjoy! i am sure enjoying mine,True,1.5871878598158629,Thompson
112,ORD067417,ID0136509258,2019-11-05,"[('iAssist Line', 1), ('pearTV', 1), ('Universe Note', 2)]",15435.0,100.21,-37.8173094,144.96132340000003,25,11676.46,Spring,True,product was clean as new with unused original olivia charger ... product was clean as new with unused original olivia charger and memory card waa also in slot which comes with phone. worth to buy it.,True,0.7375230840175439,Nickolson
113,ORD365936,ID0313252159,2019-02-19,"[('Toshika 750', 2), ('pearTV', 1), ('Thunder line', 1)]",17130.0,67.33,-37.8131367,145.014217,0,17197.33,Summer,False,"not like new just got the phone today, was not wrapped like the in the photos and as you can see from the photo that is not like new with all those scratches on the screen. look at the home button you can see the color warn right off, but the description said like new. it should have said used.",False,1.7058257835935875,Bakers
114,ORD048018,ID0294622993,2019-06-13,"[('Candle Inferno', 2), ('Alcon 10', 2), ('Lucent 330S', 1), ('Toshika 750', 1)]",24310.0,63.28,-37.819206799999996,144.96361869999996,10,21942.28,Winter,False,"already had a infernostick in our livingroom, great entertainment, had to get one for the bedroom.",True,0.5260850771418346,Nickolson
115,ORD487726,ID6167489477,2019-02-22,"[('Candle Inferno', 2), ('Olivia x460', 1)]",2085.0,,-37.8167841,144.96168730000005,15,1844.57,Summer,False,five stars worked good for me,True,0.7202910464865905,Nickolson
116,ORD031619,ID0260906794,2019-01-15,"[('iAssist Line', 2), ('Candle Inferno', 1)]",4880.0,102.56,-37.823217299999996,145.0111342,10,4494.56,Summer,True,fast delivery phone is perfect. i love love it. fast delivery . phone works perfectly,True,2.0301671228011857,Bakers
117,ORD121308,ID4716795846,2019-04-11,"[('Alcon 10', 1), ('Thunder line', 2)]",13310.0,78.05,-37.8188887,144.95312619999999,10,12057.05,Autumn,True,good phone! very happy with this olivia universe s8 phone. it does everything i need it to do plus more.,True,0.8731861079193212,Thompson
118,ORD479859,ID1463656479,2019-12-20,"[('Toshika 750', 1), ('Universe Note', 1)]",7770.0,80.12,-37.8185602,144.9991906,0,7850.12,Summer,True,"what a ridiculous item ! i bought this phone on dec 23th and the box of the phone is unsealed. what's more, the charger of the is not us standard but uk standard and how am i gonna use it. that is really ridiculous",False,1.0149032917989145,Bakers
119,ORD250502,ID0710001142,2019-12-12,"[('Thunder line', 2), ('Candle Inferno', 2)]",5220.0,75.41,-37.8139801,144.935777,10,4773.41,Summer,False,perfect! what is there to say! perfect!,True,1.0036310100154722,Thompson
120,ORD114129,ID6167191732,2019-10-09,"[('iStream', 2), ('Olivia x460', 1), ('Universe Note', 2)]",8425.0,74.56,-37.815613299999995,144.9665224,0,,Spring,False,"i liked that it arrived on time i liked that it arrived on time. i wish the charging port was cleaned better, and it didn't have a small scratch.",True,0.425555172476532,Nickolson
121,ORD147524,ID0531390712,2019-09-10,"[('Lucent 330S', 1), ('Alcon 10', 1), ('Candle Inferno', 2)]",11040.0,75.51,-37.8180086,144.9459158,0,11115.51,Spring,False,"i purchased several of these tablets during the holidays as gifts. everyone absolutely loves the infernohd8, especially those with the gold memberships. my only regret is not purchasing one for myself.",True,0.6025155848878743,Thompson
122,ORD380669,ID0589533833,2019-05-08,"[('pearTV', 2), ('Olivia x460', 2), ('Universe Note', 2)]",21970.0,80.73,-37.8217058,144.9552104,25,16558.23,Autumn,True,good for it’s price nice phone for its price. like the fingerprint reader.,True,1.2343289260138965,Thompson
123,ORD204708,ID0248266988,2019-05-19,"[('iStream', 1), ('Toshika 750', 2)]",8790.0,,-37.8282054,144.9906148,15,7525.86,Autumn,False,tho is bad product !! try to activate with metro pcs can’t !!,False,2.067269261782412,Bakers
124,ORD403725,ID2960003292,2019-12-24,"[('Universe Note', 1), ('Alcon 10', 2)]",21350.0,64.94,-37.8177924,144.9678069,15,18212.44,Summer,False,four stars works great and battery lasts a long time.,True,0.17749463583772926,Nickolson
125,ORD121126,ID0052452407,2019-06-17,"[('Candle Inferno', 2), ('iStream', 2), ('Alcon 10', 1)]",10110.0,81.48,-37.800287899999994,144.9367364,0,10191.48,Winter,True,"superb performance it meets my need, good quality pictures.",True,1.6512471510457465,Thompson
126,ORD299109,ID0287637393,2019-01-20,"[('pearTV', 1), ('Lucent 330S', 2), ('Olivia x460', 1), ('iAssist Line', 2)]",14445.0,80.33,-37.8013748,144.95302819999995,15,12358.58,Summer,False,"happy buyer very little cosmetic damage on sides from regular use , works excellent.",True,1.3625419786663757,Thompson
127,ORD207632,ID3215106501,2019-02-13,"[('Olivia x460', 1), ('iAssist Line', 2)]",5675.0,73.0,-37.8080044,144.9541174,5,5464.25,Summer,False,"best phone i've ever owned! i love love love my phone, it's big and bad-*ss!",True,0.8089262127546418,Thompson
128,ORD461515,ID0282854608,2019-07-16,"[('iAssist Line', 1), ('Thunder line', 1)]",4405.0,71.02,-37.8031153,145.01744309999995,0,4476.02,Winter,False,"good design fits hand i bought it to give to my mother and it was an excellent purchase, it has android, a good camera since it was acquired, it has received multiple updates, it has flash in both cameras it takes good selfies, after more than 1 year it keeps working perfect.",True,2.098262878127202,Bakers
129,ORD283122,ID2189145406,2019-05-05,"[('Lucent 330S', 1), ('Olivia x460', 1)]",2455.0,66.09,-37.8186777,144.95951499999995,25,1907.34,Autumn,False,i thought it was a really nice phone really great phone for the time being!,True,0.8825693712030935,Nickolson
130,ORD289889,ID0227330419,2019-06-05,"[('Universe Note', 1), ('iAssist Line', 1)]",5675.0,77.01,-37.8035321,144.99440330000004,15,4900.76,Winter,True,nice product,True,0.7232355357525466,Bakers
131,ORD198487,ID2090732592,2019-08-30,"[('Alcon 10', 1), ('Toshika 750', 1), ('Universe Note', 1), ('Candle Inferno', 1)]",17150.0,82.21,-37.80259229999999,144.9800625,5,16374.71,Winter,True,five stars timely delivery excellent product,True,1.5681972459582936,Bakers
132,ORD226037,ID0577458722,2019-04-29,"[('Candle Inferno', 1), ('pearTV', 2), ('Lucent 330S', 2)]",15510.0,,-37.8174787,144.9704325,0,15574.29,Autumn,True,"bad choice i purchased this for my daughter but it is too laggy. very slow and poor storage. i didn’t realize while purchasing that it was only 8 gb. so, please keep this factor also in mind before making any decision to purchase.",False,0.14645841266669873,Nickolson
133,ORD129407,ID0746921984,2019-08-23,"[('iStream', 2), ('Thunder line', 1), ('iAssist Line', 1)]",4705.0,78.98,-37.8238646,144.9826675,0,4783.98,Winter,True,"good working fine so far. let me stress the ""so far""...",True,1.2939665712726678,Nickolson
134,ORD273954,ID2481930672,2019-11-04,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Thunder line', 1), ('Alcon 10', 1)]",15815.0,75.49,-37.8104906,145.00418009999999,10,14308.99,Spring,False,tus best but the best phone that i buy. it works with my sim from perú. so fast and smart.,True,0.7888685881692943,Bakers
135,ORD153726,ID4269483845,2019-12-06,"[('iStream', 2), ('Universe Note', 2), ('Toshika 750', 1)]",11520.0,90.24,-37.8166206,144.9650588,15,9882.24,Summer,True,"five stars the phone is a high quality, reliable phone and the seller was extremely helpful",True,0.45205492119806473,Nickolson
136,ORD334098,ID0170217605,2019-09-13,"[('pearTV', 2), ('Olivia x460', 1), ('iAssist Line', 1)]",16070.0,73.49,-37.8099215,144.9912177,0,16143.49,Spring,False,great! it's a great phone. i dont regret buying.,True,0.35313889609045973,Bakers
137,ORD038708,ID5002592914,2019-07-21,"[('Olivia x460', 1), ('Lucent 330S', 1)]",2455.0,48.72,-37.8120434,144.9518353,10,2258.22,Winter,False,i wouldn't recommend buying this tablet for personal use,False,0.424994125098117,Thompson
138,ORD041754,ID0289602672,2019-03-09,"[('Toshika 750', 1), ('Universe Note', 2), ('iAssist Line', 2), ('Candle Inferno', 2)]",16530.0,63.93,-37.8126506,144.95196919999995,15,14114.43,Autumn,False,good phone for the wife good phone wife getting used to it,True,0.43095288008049043,Thompson
139,ORD322354,ID0248266268,2019-01-29,"[('Thunder line', 2), ('Olivia x460', 2), ('Lucent 330S', 1)]",8040.0,101.71,-37.826185100000004,144.9852008,25,,Summer,True,great value! great price and ease of purchase!,True,1.6147853636859832,Nickolson
140,ORD081266,ID2176972921,2019-05-04,"[('iStream', 2), ('Lucent 330S', 1)]",1530.0,,-37.8044473,145.00010669999998,25,1226.02,Autumn,True,three stars i can't speak intelligently about this phone because i did not buy it. it did get good reviews.,True,0.751884194815775,Bakers
141,ORD443081,ID5402876185,2019-02-16,"[('Universe Note', 1), ('Thunder line', 1)]",5630.0,57.06,-37.8205085,144.9767566,10,5124.06,Summer,False,that particular phone didnt hold a charge i returned it,False,0.6684657036700379,Nickolson
142,ORD078773,ID6167191701,2019-03-13,"[('Candle Inferno', 1), ('pearTV', 2), ('iAssist Line', 2), ('Lucent 330S', 2)]",19960.0,80.22,-37.8189749,144.9549254,0,20040.22,Autumn,True,"fantastic! this phone is awesome! huge screen, easy to use, fast and reliable! amazing deal for the price!",True,0.984589187745781,Thompson
143,ORD199659,ID2177124606,2019-10-16,"[('iStream', 1), ('Lucent 330S', 1)]",1380.0,75.11,-37.814754799999996,144.9615148,25,1110.11,Spring,False,"great price my carrier could not give me this great price for this great product. so many features, i use it more than my ipad .",True,0.8259207094348022,Nickolson
144,ORD435106,ID0708715269,2019-08-21,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Universe Note', 2), ('Olivia x460', 1)]",13675.0,68.13,-37.8062573,144.9571564,25,10324.38,Winter,False,it was perfect.  works like a charm.,True,1.138917924638862,Thompson
145,ORD044654,ID2383215095,2019-04-19,"[('iAssist Line', 1), ('Thunder line', 2)]",6585.0,51.95,-37.8060521,144.9580733,5,6307.7,Autumn,False,"the service with digico was great however the product is another problem the service with digico was great however the product is another problem. i have had so much trouble with this phone since i got it, it automatically resets, most of my features don't work like my camera and gallery. very disappointed with lucent g phone.",False,1.216497714114395,Thompson
146,ORD268343,ID4698523257,2019-09-12,"[('Thunder line', 2), ('Universe Note', 2)]",11260.0,77.32,-37.8009662,145.0021528,10,10211.32,Spring,False,sugar is made in france. good. reliable. long battery life. poor screen resolution. but i knew i was getting a bargain inexpensive unit. satisfied though.,True,1.175116369917772,Bakers
147,ORD189235,ID0767665017,2019-12-19,"[('Toshika 750', 1), ('iAssist Line', 2), ('Candle Inferno', 2)]",9630.0,97.2,-37.807730600000006,144.9734019,25,7319.7,Summer,True,it was a good buy nice phone,True,1.2559142662765395,Nickolson
148,ORD017706,ID0710035347,2019-12-15,"[('iAssist Line', 1), ('Candle Inferno', 2)]",3085.0,91.95,-37.814813799999996,144.9377022,0,3176.95,Summer,True,ok yes,True,0.8574938336139254,Thompson
149,ORD456395,ID0419481494,2019-08-13,"[('Universe Note', 2), ('Candle Inferno', 1), ('pearTV', 1)]",13640.0,77.19,-37.8187507,144.99606430000003,10,12353.19,Winter,True,doesn't come with sim card good phone,True,0.9772814117244507,Bakers
150,ORD249877,ID2006038538,2019-04-24,"[('Olivia x460', 1), ('Toshika 750', 2)]",9865.0,66.62,-37.801299,145.0011591,10,8945.12,Autumn,False,"christmas present bought it as a gift and she loves it! large screen, fast, gets updates and since she plays a lot of games on it, it's exactly what she needs.",True,1.099561400777432,Bakers
151,ORD279735,ID0709968768,2019-06-24,"[('Thunder line', 2), ('Universe Note', 1), ('iStream', 2)]",8110.0,64.29,-37.8139801,144.9363859,25,6146.79,Winter,False,i love it works great,True,0.9506804298416713,Thompson
152,ORD354449,ID4028046129,2019-08-01,"[('Candle Inferno', 1), ('Lucent 330S', 2)]",2890.0,,-37.811721999999996,145.0119814,10,2670.23,Winter,False,"five stars works like a charm, thanks",True,1.4854993026778618,Bakers
153,ORD440794,ID0655124876,2019-09-02,"[('Alcon 10', 2), ('Lucent 330S', 1)]",19130.0,76.52,-37.8074851,144.9421481,0,19206.52,Spring,False,"good fone i believe the lumia did its best despite there're few apps useful & i do need to set up the 4g my own instead of automatically done by others brand. anw, att fone use tmobile is complicated & lumia did do the job well",True,0.7216775594472055,Thompson
154,ORD126953,ID1327098209,2019-03-14,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('Alcon 10', 1)]",10610.0,77.28,-37.8141364,144.96572880000005,5,10156.78,Autumn,True,five stars very good pone and very good service!!,True,0.5994222716332956,Nickolson
155,ORD023618,ID0370750991,2019-09-02,"[('iAssist Line', 1), ('Lucent 330S', 2)]",4685.0,99.73,-37.812205299999995,144.9884496,0,4784.73,Spring,True,five stars good prompt nice liked it,True,0.6451821573939615,Bakers
156,ORD263717,ID2991935464,2019-06-11,"[('Thunder line', 1), ('Candle Inferno', 2), ('Toshika 750', 2)]",11680.0,80.39,-37.806169,144.9591198,15,10008.39,Winter,True,a working phone and a good camara so far the only problem i have is that i bought an att phone for metro pcs and their network do not work together so i have to reboot often. it beats owing forever on a contracted phine,True,1.2835372146048063,Thompson
157,ORD496410,ID2133726646,2019-04-24,"[('iAssist Line', 2), ('Olivia x460', 1), ('Universe Note', 2), ('pearTV', 1)]",18885.0,76.28,-37.8119424,144.94569330000004,15,16128.53,Autumn,True,five stars thanks so far so good,True,0.14578322395485907,Thompson
158,ORD113002,ID3065030524,2019-02-07,"[('Universe Note', 2), ('Olivia x460', 2)]",9350.0,75.91,-37.8018847,145.00195019999995,0,9425.91,Summer,False,"four stars good phone, but the volume button was sticky.",True,1.0790847556051522,Bakers
159,ORD488050,ID2960412642,2019-01-09,"[('iStream', 1), ('pearTV', 2)]",12770.0,65.81,-37.8181569,144.9669197,10,11558.81,Summer,False,"great flip it is a great flip phone,very durable,easy to operate,small and compact,it's every thing i hoped it would be for a flip",True,0.23646913281824625,Nickolson
160,ORD230635,ID1404234340,2019-08-24,"[('Toshika 750', 1), ('Olivia x460', 2), ('iAssist Line', 1), ('Alcon 10', 1)]",17945.0,47.21,-37.8101921,144.9970966,25,13505.96,Winter,False,no llego el teléfono mi pedido aparece como entregado y nunca llegó que puedo hacer,False,0.16542872613429482,Bakers
161,ORD065387,ID0373643824,2019-01-11,"[('Alcon 10', 2), ('Candle Inferno', 2), ('Thunder line', 2)]",23120.0,84.97,-37.8084848,144.925964,25,17424.97,Summer,False,"i like my purchase of my new cellphone i like my purchase of my new cellphone. the only problem i'm having is the charger has a shortest, other than that everything else is working fine. fast and prompt delivery!!!",True,1.9137373456358404,Thompson
162,ORD134777,ID2810324705,2019-05-30,"[('Universe Note', 1), ('Candle Inferno', 2)]",4310.0,68.4,-37.8069292,144.97494550000005,10,3947.4,Autumn,False,perfect looking for an inexpensive phone for our 11 year old to have when needed. had no issues adding to our phone plan. it is a year newer than her brothers j3. no issues. perfect for what we needed. we purchased open box with no issues!,True,1.3825451231286117,Nickolson
163,ORD337950,ID6167417889,2019-05-08,"[('pearTV', 1), ('Thunder line', 2), ('Candle Inferno', 1), ('iAssist Line', 1)]",13325.0,78.91,-37.816841499999995,144.9542915,0,13403.91,Autumn,True,great interface.  i enjoy the voice remote,True,0.7865894817647147,Thompson
164,ORD357407,ID0576868762,2019-06-17,"[('iAssist Line', 1), ('Olivia x460', 1), ('Lucent 330S', 2)]",5910.0,71.06,-37.824382299999996,144.9903858,0,5981.06,Winter,False,fast great phoned we bought 2,True,1.6571638512894293,Bakers
165,ORD087682,ID0305909619,2019-11-13,"[('iAssist Line', 1), ('Olivia x460', 1), ('Toshika 750', 1)]",7770.0,105.29,-37.802017,145.006551,5,7486.79,Spring,True,excellent what i wanted. only handicap is the camera quality. very nice cell.,True,1.3341527461198859,Bakers
166,ORD365885,ID0131130385,2019-02-03,"[('pearTV', 2), ('Lucent 330S', 2)]",15080.0,76.39,-37.8138149,144.959666,5,14402.39,Summer,False,"ahhh, back to the good life. what can i say other than that there is nothing close to performance and function for business phones.",True,1.019201175886273,Nickolson
167,ORD271862,ID0387153083,2019-08-08,"[('Toshika 750', 2), ('Olivia x460', 2), ('Thunder line', 2)]",15450.0,79.83,-37.804888500000004,144.9522312,0,15529.83,Winter,True,four stars love the phone but the charger that came with it did not work.,True,0.9782992303171814,Thompson
168,ORD199091,ID1560149605,2019-07-02,"[('iAssist Line', 2), ('pearTV', 1)]",10760.0,63.47,-37.815504499999996,144.9377081,15,9209.47,Winter,False,five stars very good,True,0.8814694284548804,Thompson
169,ORD464589,ID0441031307,2019-08-13,"[('iStream', 1), ('Thunder line', 1), ('Toshika 750', 2)]",10970.0,78.72,-37.8139564,144.9379502,5,10500.22,Winter,True,n/a very nice,True,0.814538471411544,Thompson
170,ORD357719,ID0030948022,2019-11-18,"[('Alcon 10', 2), ('Olivia x460', 1)]",19125.0,77.18,-37.8147119,145.0022753,10,17289.68,Spring,False,five star rating for alcon phone looks brand new and work great!,True,0.811935657352025,Bakers
171,ORD414820,ID0767187718,2019-04-11,"[('iAssist Line', 1), ('Thunder line', 2), ('Lucent 330S', 1), ('Olivia x460', 1)]",9040.0,79.01,-37.8197951,144.9651461,25,6859.01,Autumn,True,works great!!! pros - simple - oldschool feels - basic phone for basic needs cons - needs adapter for nano sims - network detection takes a while - no wifi,True,0.4097346123574857,Nickolson
172,ORD456897,ID0581774610,2019-05-31,"[('Olivia x460', 1), ('Universe Note', 2)]",8125.0,49.11,-37.8092586,144.9418784,25,6142.86,Autumn,False,"do not buy this phone if you live in usa the phone does not work on verizon. i will be getting my money back, it says international unlocked phone. this is bs.",False,0.5940116265138112,Thompson
173,ORD276865,ID4315295098,2019-04-09,"[('Universe Note', 2), ('Candle Inferno', 2), ('Thunder line', 1), ('Lucent 330S', 1)]",11170.0,64.34,-37.8172529,144.99079530000003,25,8441.84,Autumn,False,this is best online place to shop this is the place to shop online,True,0.8970971073497228,Bakers
174,ORD190117,ID2383211231,2019-07-28,"[('iAssist Line', 1), ('Toshika 750', 2)]",10865.0,63.04,-37.8154987,144.9665069,5,10384.79,Winter,False,"easy set up this unlocked phone was easy to set up, and use my existing phone number from my old phone. the set up screens are very self explanatory.",True,0.4364130564236306,Nickolson
175,ORD495375,ID0137157946,2019-04-09,"[('Olivia x460', 2), ('Thunder line', 2)]",6810.0,66.84,-37.8052673,144.94248340000001,25,5174.34,Autumn,False,"i just love it! its faster i just love it! its faster, comfortable and have a nice and unic design. it looks slick, with the now-trademark curved back panel.",True,0.9177563161135963,Thompson
176,ORD410484,ID3293342992,2019-02-02,"[('Thunder line', 1), ('Lucent 330S', 2), ('pearTV', 1), ('Alcon 10', 1)]",19900.0,77.35,-37.823839299999996,144.98125430000005,25,15002.35,Summer,False,"good middle of the road alcon great phone for the price,",True,1.1831512667652067,Nickolson
177,ORD476696,ID1449316657,2019-05-28,"[('Universe Note', 1), ('iAssist Line', 2)]",7900.0,64.92,-37.81749620000001,144.9900733,15,6779.92,Autumn,False,great buy my daughter loves it,True,0.9501845253665009,Bakers
178,ORD311543,ID3215191986,2019-07-01,"[('Lucent 330S', 2), ('pearTV', 2), ('iAssist Line', 2), ('iStream', 2)]",19830.0,66.64,-37.8065644,144.9516826,10,17913.64,Winter,False,"love my phone the first thing i did with my phone was charge it up than 3 days later it still had a charge wow love this phone , awesome buy thank you",True,0.7918701687403769,Thompson
179,ORD302692,ID5797734215,2019-02-12,"[('Candle Inferno', 1), ('Toshika 750', 1)]",4750.0,80.18,-37.803466,144.9481039,15,4117.68,Summer,True,not good i don't know what happens the cell not coming on the box i'm disappointed,False,1.0289530317941713,Thompson
180,ORD148976,ID4061053456,2019-09-05,"[('Candle Inferno', 1), ('Thunder line', 1), ('Toshika 750', 1)]",6930.0,93.73,-37.8097839,144.9932567,15,5984.23,Spring,True,good buy worked great,True,0.17531831362289382,Bakers
181,ORD405579,ID3208518292,2019-02-12,"[('Thunder line', 2), ('Lucent 330S', 1), ('iAssist Line', 1)]",7815.0,80.46,-37.805851399999995,144.9644836,0,7895.46,Summer,False,no wifi calling no wifi calling other than that looks good feels good wish it was more popular for more cases and more support from online forums.,True,1.4869327285558458,Nickolson
182,ORD359931,ID0634784108,2019-06-30,"[('Universe Note', 2), ('Olivia x460', 2), ('pearTV', 2)]",21970.0,,-37.8144943,144.938064,15,18740.02,Winter,False,five stars best i ever got.,True,0.8174405523506366,Thompson
183,ORD047996,ID0580000016,2019-09-24,"[('pearTV', 1), ('iAssist Line', 1), ('Alcon 10', 2), ('Toshika 750', 1)]",30755.0,108.72,-37.8054787,144.931166,25,23174.97,Spring,True,thank you! great product!,True,1.6116788350747984,Thompson
184,ORD288853,ID0708718180,2019-04-13,"[('Candle Inferno', 1), ('iStream', 2)]",730.0,,-37.807489600000004,144.9558837,0,807.53,Autumn,True,i like the thunder spot because it fits into my decor and i can also sing along with my favorite songs,True,0.9663998006760153,Thompson
185,ORD075885,ID5002595116,2019-10-13,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('iStream', 2), ('pearTV', 1)]",8700.0,84.03,-37.8120046,144.9533889,10,7914.03,Spring,True,broke exactly after warranty. do not buy do not buy do not buy broke exactly after warranty. do not buy do not buy do not buy,False,0.5607612507091173,Thompson
186,ORD404720,ID4326586189,2019-12-19,"[('Olivia x460', 1), ('Lucent 330S', 2), ('Thunder line', 2)]",8045.0,97.05,-37.8102612,144.96141459999996,5,7739.8,Summer,True,upgrade great phone. happy for upgrade without spending a arm and leg.,True,1.1715739331413533,Nickolson
187,ORD216643,ID0777771693,2019-10-26,"[('pearTV', 2), ('Lucent 330S', 1), ('Olivia x460', 2), ('iAssist Line', 1)]",18525.0,79.88,-37.8062667,144.9599949,0,18604.88,Spring,False,reliable phone don’t care the bad reviews. the phone was more than i expected. it works great and no scratches on the screen. it was unlocked as advertised.,True,1.3419735406422544,Thompson
