order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD417577,ID0710013194,2019-05-28,Thompson,"[('pearTV', 1), ('Alcon 10', 2)]",24210.0,67.18,-37.8170882,144.932764,15,20645.68,Autumn,True,1.3506,no phone in box!!!! would give 0 if i could... there was no phone in the box! would not recomend!!!,0.0
ORD435114,ID4754200376,2019-09-07,Thompson,"[('Universe Note', 1), ('Candle Inferno', 2), ('Alcon 10', 1)]",13260.0,94.09,-37.8151929,144.9275496,15,11365.09,Spring,True,1.7393,two stars does not keep charge,0.0
ORD182230,ID0723957249,2019-10-12,,"[('Alcon 10', 1), ('Thunder line', 1), ('Toshika 750', 2), ('Candle Inferno', 1)]",20200.0,89.86,-37.8026155,145.00515009999995,5,19279.86,Spring,True,,not available my phone can't be enabled. how can i contact you?,0.0
ORD121197,ID3555802859,2019-05-27,,"[('Alcon 10', 1), ('Thunder line', 1)]",11130.0,80.6,-37.8062311,144.9395274,15,9541.1,Autumn,True,,this phone is worth every penny this phone worth the money,1.0
ORD275440,ID1450727027,2019-04-12,Nickolson,"[('Toshika 750', 1), ('Thunder line', 1), ('pearTV', 2), ('Alcon 10', 2)]",37020.0,81.52,-37.8238926,144.9841623,10,33399.52,Autumn,True,1.4137,best phone love the phone and a lot of space for apps,1.0
ORD328660,ID0575570532,2019-09-02,Nickolson,"[('Alcon 10', 1), ('pearTV', 2), ('Toshika 750', 2)]",30210.0,82.17,-37.824155,144.9842071,10,27271.17,Spring,False,1.4297,great phone replacing my older olivia with the g7 based on advise from a friend. i did not want to spend upwards of a grand on the latest olivia and the g7 does everything i need and a lot more cost effective.,1.0
ORD025677,ID0358731034,2019-05-24,Nickolson,"[('Universe Note', 2), ('iAssist Line', 2), ('pearTV', 1)]",17660.0,81.54,-37.8206252,144.9822383,5,16858.54,Autumn,True,1.1383,a year in i still love this phone. i love this phone i've had it for almost a year now excellent mid range phone large apps sometimes run slow if they need to connect to a server. my only one gripe is that it doesn't have a micro sd slot if it had i'd be over the moon.,1.0
ORD202206,ID0250479882,2019-08-12,Bakers,"[('Alcon 10', 2), ('pearTV', 2), ('Toshika 750', 2), ('Universe Note', 1)]",42610.0,66.52,-37.8162002,145.0019613,0,42676.52,Winter,False,0.9095,"this phone rocks! love, love, love this phone. what doesn't it do??? seriously, buy it... quit trying to decide and just buy it!",1.0
ORD031071,ID2168114069,2019-12-11,Nickolson,"[('Olivia x460', 1), ('Thunder line', 1), ('Toshika 750', 1), ('iStream', 1)]",7875.0,59.84,-37.808298,144.97618290000003,25,5966.09,Summer,False,1.2861,didn't work. sent it back. this phone was a refurb and didn't work. i had to send it back and was only partially reimbursed for shipping. i advise against purchasing this.,0.0
ORD211256,ID1463547043,2019-03-30,Bakers,"[('iStream', 1), ('pearTV', 1)]",6460.0,53.05,-37.8198403,145.0041663,25,4898.05,Autumn,False,1.3484,you got ripped off people actually paid $1500 for this phone. you got seriously ripped off.,0.0
ORD249550,ID1492410217,2019-05-09,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 1), ('Lucent 330S', 1), ('Thunder line', 2)]",8245.0,68.14,-37.8045134,144.96317480000005,25,6251.89,Autumn,False,1.6648,"for the less-smart, the perfect phone. if you just want to be able to make calls, hear the other party perfectly, and use a phone for the purpose that mr. bell intended, this is for you.",
ORD254623,ID6206786040,2019-12-21,Nickolson,"[('Candle Inferno', 2), ('pearTV', 1), ('Olivia x460', 2)]",9620.0,92.03,-37.8115528,144.9702217,10,8750.03,Summer,True,0.7861,"love my new phone the shipping was fast, and the phone is fantastic.",1.0
ORD233690,ID0588194489,2019-07-14,Nickolson,"[('Candle Inferno', 1), ('pearTV', 1)]",6740.0,76.19,-37.8141716,144.9732159,15,5805.19,Winter,True,0.5885,excellent product a lot of fancy and useful functionality. fast and reliable. battery lasts over 2 days. haven't found any problem so far.,1.0
ORD040131,ID0477078642,2019-10-31,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 1), ('Candle Inferno', 2)]",11725.0,68.32,-37.8063865,144.9747377,0,11793.32,Spring,False,1.4335,i can't figure out how to use without switching out the hd1 plugs continuously .,0.0
ORD482407,ID0580311159,2019-03-10,Thompson,"[('iAssist Line', 2), ('Thunder line', 2), ('Candle Inferno', 2)]",9670.0,89.58,-37.8046039,144.9102956,10,8792.58,Autumn,True,3.3565,this is great item and just added audible books which makes it even better. thank you!,1.0
ORD464471,ID3707405925,2019-08-06,Bakers,"[('Thunder line', 2), ('Toshika 750', 1), ('Alcon 10', 2)]",26580.0,82.35,-37.8237079,144.9917149,10,24004.35,Winter,True,1.5574,very good very good,1.0
ORD060094,ID0613315546,2019-12-06,Nickolson,"[('iStream', 1), ('Alcon 10', 2), ('iAssist Line', 1)]",20275.0,56.65,-37.8144465,144.9619518,10,18304.15,Summer,False,0.8123,camera doesnt work the camera doesn't work i tried everything and it just wont come on ....disappointed,0.0
ORD053304,ID1152560936,2019-05-09,Thompson,"[('Universe Note', 2), ('pearTV', 1)]",13210.0,82.11,-37.798879,144.9516355,25,9989.61,Autumn,True,1.5872,bess buy it surpassed all my expectations and the features are really cool. i would recommend purchase to all. enjoy! i am sure enjoying mine,1.0
ORD067417,ID0136509258,2019-11-05,Nickolson,"[('iAssist Line', 1), ('pearTV', 1), ('Universe Note', 2)]",15435.0,100.21,-37.8173094,144.96132340000003,25,11676.46,Spring,True,0.7375,product was clean as new with unused original olivia charger ... product was clean as new with unused original olivia charger and memory card waa also in slot which comes with phone. worth to buy it.,1.0
ORD365936,ID0313252159,2019-02-19,Bakers,"[('Toshika 750', 2), ('pearTV', 1), ('Thunder line', 1)]",17130.0,67.33,-37.8131367,145.014217,0,17197.33,Summer,False,1.7058,"not like new just got the phone today, was not wrapped like the in the photos and as you can see from the photo that is not like new with all those scratches on the screen. look at the home button you can see the color warn right off, but the description said like new. it should have said used.",0.0
ORD048018,ID0294622993,2019-06-13,Nickolson,"[('Candle Inferno', 2), ('Alcon 10', 2), ('Lucent 330S', 1), ('Toshika 750', 1)]",24310.0,63.28,-37.8192068,144.96361869999996,10,21942.28,Winter,False,0.5261,"already had a infernostick in our livingroom, great entertainment, had to get one for the bedroom.",1.0
ORD487726,ID6167489477,2019-02-22,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 1)]",2085.0,,-37.8167841,144.96168730000005,15,1844.57,Summer,False,0.7203,five stars worked good for me,1.0
ORD031619,ID0260906794,2019-01-15,Bakers,"[('iAssist Line', 2), ('Candle Inferno', 1)]",4880.0,102.56,-37.8232173,145.0111342,10,4494.56,Summer,True,2.0302,fast delivery phone is perfect. i love love it. fast delivery . phone works perfectly,1.0
ORD121308,ID4716795846,2019-04-11,,"[('Alcon 10', 1), ('Thunder line', 2)]",13310.0,78.05,-37.8188887,144.9531262,10,12057.05,Autumn,True,,good phone! very happy with this olivia universe s8 phone. it does everything i need it to do plus more.,1.0
ORD479859,ID1463656479,2019-12-20,Bakers,"[('Toshika 750', 1), ('Universe Note', 1)]",7770.0,80.12,-37.8185602,144.9991906,0,7850.12,Summer,True,1.0149,"what a ridiculous item ! i bought this phone on dec 23th and the box of the phone is unsealed. what's more, the charger of the is not us standard but uk standard and how am i gonna use it. that is really ridiculous",0.0
ORD250502,ID0710001142,2019-12-12,Thompson,"[('Thunder line', 2), ('Candle Inferno', 2)]",5220.0,75.41,-37.8139801,144.935777,10,4773.41,Summer,False,1.0036,perfect! what is there to say! perfect!,1.0
ORD114129,ID6167191732,2019-10-09,Nickolson,"[('iStream', 2), ('Olivia x460', 1), ('Universe Note', 2)]",,74.56,-37.8156133,144.9665224,0,,Spring,False,0.4256,"i liked that it arrived on time i liked that it arrived on time. i wish the charging port was cleaned better, and it didn't have a small scratch.",1.0
ORD147524,ID0531390712,2019-09-10,Thompson,"[('Lucent 330S', 1), ('Alcon 10', 1), ('Candle Inferno', 2)]",11040.0,75.51,-37.8180086,144.9459158,0,11115.51,Spring,False,0.6025,"i purchased several of these tablets during the holidays as gifts. everyone absolutely loves the infernohd8, especially those with the gold memberships. my only regret is not purchasing one for myself.",1.0
ORD380669,ID0589533833,2019-05-08,Thompson,"[('pearTV', 2), ('Olivia x460', 2), ('Universe Note', 2)]",21970.0,80.73,-37.8217058,144.9552104,25,16558.23,Autumn,True,1.2343,good for it’s price nice phone for its price. like the fingerprint reader.,1.0
ORD204708,ID0248266988,2019-05-19,Bakers,"[('iStream', 1), ('Toshika 750', 2)]",8790.0,,-37.8282054,144.9906148,15,7525.86,Autumn,False,2.0673,tho is bad product !! try to activate with metro pcs can’t !!,0.0
ORD403725,ID2960003292,2019-12-24,Nickolson,"[('Universe Note', 1), ('Alcon 10', 2)]",21350.0,64.94,-37.8177924,144.9678069,15,18212.44,Summer,False,0.1775,four stars works great and battery lasts a long time.,1.0
ORD121126,ID0052452407,2019-06-17,Thompson,"[('Candle Inferno', 2), ('iStream', 2), ('Alcon 10', 1)]",10110.0,81.48,-37.8002879,144.9367364,0,10191.48,Winter,True,1.6512,"superb performance it meets my need, good quality pictures.",
ORD299109,ID0287637393,2019-01-20,Thompson,"[('pearTV', 1), ('Lucent 330S', 2), ('Olivia x460', 1), ('iAssist Line', 2)]",14445.0,80.33,-37.8013748,144.95302819999995,15,12358.58,Summer,False,1.3625,"happy buyer very little cosmetic damage on sides from regular use , works excellent.",1.0
ORD207632,ID3215106501,2019-02-13,Thompson,"[('Olivia x460', 1), ('iAssist Line', 2)]",5675.0,73.0,-37.8080044,144.9541174,5,5464.25,Summer,False,0.8089,"best phone i've ever owned! i love love love my phone, it's big and bad-*ss!",1.0
ORD461515,ID0282854608,2019-07-16,,"[('iAssist Line', 1), ('Thunder line', 1)]",4405.0,71.02,-37.8031153,145.01744309999995,0,4476.02,Winter,False,,"good design fits hand i bought it to give to my mother and it was an excellent purchase, it has android, a good camera since it was acquired, it has received multiple updates, it has flash in both cameras it takes good selfies, after more than 1 year it keeps working perfect.",1.0
ORD283122,ID2189145406,2019-05-05,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 1)]",2455.0,66.09,-37.8186777,144.95951499999995,25,1907.34,Autumn,False,0.8826,i thought it was a really nice phone really great phone for the time being!,1.0
ORD289889,ID0227330419,2019-06-05,Bakers,"[('Universe Note', 1), ('iAssist Line', 1)]",5675.0,77.01,-37.8035321,144.99440330000004,15,4900.76,Winter,True,0.7232,nice product,1.0
ORD198487,ID2090732592,2019-08-30,Bakers,"[('Alcon 10', 1), ('Toshika 750', 1), ('Universe Note', 1), ('Candle Inferno', 1)]",17150.0,82.21,-37.80259229999999,144.9800625,5,16374.71,Winter,True,1.5682,five stars timely delivery excellent product,1.0
ORD226037,ID0577458722,2019-04-29,Nickolson,"[('Candle Inferno', 1), ('pearTV', 2), ('Lucent 330S', 2)]",15510.0,,-37.8174787,144.9704325,0,15574.29,Autumn,True,0.1465,"bad choice i purchased this for my daughter but it is too laggy. very slow and poor storage. i didn’t realize while purchasing that it was only 8 gb. so, please keep this factor also in mind before making any decision to purchase.",0.0
ORD129407,ID0746921984,2019-08-23,Nickolson,"[('iStream', 2), ('Thunder line', 1), ('iAssist Line', 1)]",4705.0,78.98,-37.8238646,144.9826675,0,4783.98,Winter,True,1.294,"good working fine so far. let me stress the ""so far""...",1.0
ORD273954,ID2481930672,2019-11-04,,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Thunder line', 1), ('Alcon 10', 1)]",15815.0,75.49,-37.8104906,145.0041801,10,14308.99,Spring,False,0.7889,tus best but the best phone that i buy. it works with my sim from perú. so fast and smart.,1.0
ORD153726,ID4269483845,2019-12-06,Nickolson,"[('iStream', 2), ('Universe Note', 2), ('Toshika 750', 1)]",11520.0,90.24,-37.8166206,144.9650588,15,9882.24,Summer,True,0.4521,"five stars the phone is a high quality, reliable phone and the seller was extremely helpful",1.0
ORD334098,ID0170217605,2019-09-13,Bakers,"[('pearTV', 2), ('Olivia x460', 1), ('iAssist Line', 1)]",16070.0,73.49,-37.8099215,144.9912177,0,16143.49,Spring,False,0.3531,great! it's a great phone. i dont regret buying.,1.0
ORD038708,ID5002592914,2019-07-21,Thompson,"[('Olivia x460', 1), ('Lucent 330S', 1)]",2455.0,48.72,-37.8120434,144.9518353,10,2258.22,Winter,False,0.425,i wouldn't recommend buying this tablet for personal use,0.0
ORD041754,ID0289602672,2019-03-09,Thompson,"[('Toshika 750', 1), ('Universe Note', 2), ('iAssist Line', 2), ('Candle Inferno', 2)]",16530.0,63.93,-37.8126506,144.95196919999995,15,14114.43,Autumn,False,0.431,good phone for the wife good phone wife getting used to it,1.0
ORD322354,ID0248266268,2019-01-29,Nickolson,"[('Thunder line', 2), ('Olivia x460', 2), ('Lucent 330S', 1)]",,101.71,-37.8261851,144.9852008,25,,Summer,True,1.6148,great value! great price and ease of purchase!,1.0
ORD081266,ID2176972921,2019-05-04,Bakers,"[('iStream', 2), ('Lucent 330S', 1)]",1530.0,,-37.8044473,145.00010669999998,25,1226.02,Autumn,True,0.7519,three stars i can't speak intelligently about this phone because i did not buy it. it did get good reviews.,1.0
ORD443081,ID5402876185,2019-02-16,Nickolson,"[('Universe Note', 1), ('Thunder line', 1)]",5630.0,57.06,-37.8205085,144.9767566,10,5124.06,Summer,False,0.6685,that particular phone didnt hold a charge i returned it,0.0
ORD078773,ID6167191701,2019-03-13,,"[('Candle Inferno', 1), ('pearTV', 2), ('iAssist Line', 2), ('Lucent 330S', 2)]",19960.0,80.22,-37.8189749,144.9549254,0,20040.22,Autumn,True,0.9846,"fantastic! this phone is awesome! huge screen, easy to use, fast and reliable! amazing deal for the price!",1.0
ORD199659,ID2177124606,2019-10-16,,"[('iStream', 1), ('Lucent 330S', 1)]",1380.0,75.11,-37.8147548,144.9615148,25,1110.11,Spring,False,0.8259,"great price my carrier could not give me this great price for this great product. so many features, i use it more than my ipad .",1.0
ORD435106,ID0708715269,2019-08-21,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Universe Note', 2), ('Olivia x460', 1)]",13675.0,68.13,-37.8062573,144.9571564,25,10324.38,Winter,False,1.1389,it was perfect.  works like a charm.,1.0
ORD044654,ID2383215095,2019-04-19,Thompson,"[('iAssist Line', 1), ('Thunder line', 2)]",6585.0,51.95,-37.8060521,144.9580733,5,6307.7,Autumn,False,1.2165,"the service with digico was great however the product is another problem the service with digico was great however the product is another problem. i have had so much trouble with this phone since i got it, it automatically resets, most of my features don't work like my camera and gallery. very disappointed with lucent g phone.",0.0
ORD268343,ID4698523257,2019-09-12,Bakers,"[('Thunder line', 2), ('Universe Note', 2)]",11260.0,77.32,-37.8009662,145.0021528,10,10211.32,Spring,False,1.1751,sugar is made in france. good. reliable. long battery life. poor screen resolution. but i knew i was getting a bargain inexpensive unit. satisfied though.,1.0
ORD189235,ID0767665017,2019-12-19,,"[('Toshika 750', 1), ('iAssist Line', 2), ('Candle Inferno', 2)]",9630.0,97.2,-37.807730600000006,144.9734019,25,7319.7,Summer,True,,it was a good buy nice phone,1.0
ORD017706,ID0710035347,2019-12-15,Thompson,"[('iAssist Line', 1), ('Candle Inferno', 2)]",3085.0,91.95,-37.8148138,144.9377022,0,3176.95,Summer,True,0.8575,ok yes,1.0
ORD456395,ID0419481494,2019-08-13,Bakers,"[('Universe Note', 2), ('Candle Inferno', 1), ('pearTV', 1)]",13640.0,77.19,-37.8187507,144.99606430000003,10,12353.19,Winter,True,0.9773,doesn't come with sim card good phone,1.0
ORD249877,ID2006038538,2019-04-24,Bakers,"[('Olivia x460', 1), ('Toshika 750', 2)]",9865.0,66.62,-37.801299,145.0011591,10,8945.12,Autumn,False,1.0996,"christmas present bought it as a gift and she loves it! large screen, fast, gets updates and since she plays a lot of games on it, it's exactly what she needs.",1.0
ORD279735,ID0709968768,2019-06-24,Thompson,"[('Thunder line', 2), ('Universe Note', 1), ('iStream', 2)]",8110.0,64.29,-37.8139801,144.9363859,25,6146.79,Winter,False,0.9507,i love it works great,1.0
ORD354449,ID4028046129,2019-08-01,Bakers,"[('Candle Inferno', 1), ('Lucent 330S', 2)]",2890.0,,-37.811722,145.0119814,10,2670.23,Winter,False,1.4855,"five stars works like a charm, thanks",1.0
ORD440794,ID0655124876,2019-09-02,,"[('Alcon 10', 2), ('Lucent 330S', 1)]",19130.0,76.52,-37.8074851,144.9421481,0,19206.52,Spring,False,0.7217,"good fone i believe the lumia did its best despite there're few apps useful & i do need to set up the 4g my own instead of automatically done by others brand. anw, att fone use tmobile is complicated & lumia did do the job well",1.0
ORD126953,ID1327098209,2019-03-14,Nickolson,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('Alcon 10', 1)]",10610.0,77.28,-37.8141364,144.96572880000005,5,10156.78,Autumn,True,0.5994,five stars very good pone and very good service!!,1.0
ORD023618,ID0370750991,2019-09-02,Bakers,"[('iAssist Line', 1), ('Lucent 330S', 2)]",4685.0,99.73,-37.8122053,144.9884496,0,4784.73,Spring,True,0.6452,five stars good prompt nice liked it,1.0
ORD263717,ID2991935464,2019-06-11,Thompson,"[('Thunder line', 1), ('Candle Inferno', 2), ('Toshika 750', 2)]",11680.0,80.39,-37.806169,144.9591198,15,10008.39,Winter,True,1.2835,a working phone and a good camara so far the only problem i have is that i bought an att phone for metro pcs and their network do not work together so i have to reboot often. it beats owing forever on a contracted phine,1.0
ORD496410,ID2133726646,2019-04-24,Thompson,"[('iAssist Line', 2), ('Olivia x460', 1), ('Universe Note', 2), ('pearTV', 1)]",18885.0,76.28,-37.8119424,144.94569330000004,15,16128.53,Autumn,True,0.1458,five stars thanks so far so good,1.0
ORD113002,ID3065030524,2019-02-07,,"[('Universe Note', 2), ('Olivia x460', 2)]",9350.0,75.91,-37.8018847,145.00195019999995,0,9425.91,Summer,False,,"four stars good phone, but the volume button was sticky.",1.0
ORD488050,ID2960412642,2019-01-09,Nickolson,"[('iStream', 1), ('pearTV', 2)]",12770.0,65.81,-37.8181569,144.9669197,10,11558.81,Summer,False,0.2365,"great flip it is a great flip phone,very durable,easy to operate,small and compact,it's every thing i hoped it would be for a flip",1.0
ORD230635,ID1404234340,2019-08-24,Bakers,"[('Toshika 750', 1), ('Olivia x460', 2), ('iAssist Line', 1), ('Alcon 10', 1)]",17945.0,47.21,-37.8101921,144.9970966,25,13505.96,Winter,False,0.1654,no llego el teléfono mi pedido aparece como entregado y nunca llegó que puedo hacer,0.0
ORD065387,ID0373643824,2019-01-11,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 2), ('Thunder line', 2)]",23120.0,84.97,-37.8084848,144.925964,25,17424.97,Summer,False,1.9137,"i like my purchase of my new cellphone i like my purchase of my new cellphone. the only problem i'm having is the charger has a shortest, other than that everything else is working fine. fast and prompt delivery!!!",1.0
ORD134777,ID2810324705,2019-05-30,Nickolson,"[('Universe Note', 1), ('Candle Inferno', 2)]",4310.0,68.4,-37.8069292,144.97494550000005,10,3947.4,Autumn,False,1.3825,perfect looking for an inexpensive phone for our 11 year old to have when needed. had no issues adding to our phone plan. it is a year newer than her brothers j3. no issues. perfect for what we needed. we purchased open box with no issues!,1.0
ORD337950,ID6167417889,2019-05-08,Thompson,"[('pearTV', 1), ('Thunder line', 2), ('Candle Inferno', 1), ('iAssist Line', 1)]",13325.0,78.91,-37.8168415,144.9542915,0,13403.91,Autumn,True,0.7866,great interface.  i enjoy the voice remote,1.0
ORD357407,ID0576868762,2019-06-17,Bakers,"[('iAssist Line', 1), ('Olivia x460', 1), ('Lucent 330S', 2)]",5910.0,71.06,-37.8243823,144.9903858,0,5981.06,Winter,False,1.6572,fast great phoned we bought 2,1.0
ORD087682,ID0305909619,2019-11-13,Bakers,"[('iAssist Line', 1), ('Olivia x460', 1), ('Toshika 750', 1)]",7770.0,105.29,-37.802017,145.006551,5,7486.79,Spring,True,1.3342,excellent what i wanted. only handicap is the camera quality. very nice cell.,1.0
ORD365885,ID0131130385,2019-02-03,Nickolson,"[('pearTV', 2), ('Lucent 330S', 2)]",15080.0,76.39,-37.8138149,144.959666,5,14402.39,Summer,False,1.0192,"ahhh, back to the good life. what can i say other than that there is nothing close to performance and function for business phones.",1.0
ORD271862,ID0387153083,2019-08-08,Thompson,"[('Toshika 750', 2), ('Olivia x460', 2), ('Thunder line', 2)]",15450.0,79.83,-37.8048885,144.9522312,0,15529.83,Winter,True,0.9783,four stars love the phone but the charger that came with it did not work.,1.0
ORD199091,ID1560149605,2019-07-02,Thompson,"[('iAssist Line', 2), ('pearTV', 1)]",10760.0,63.47,-37.8155045,144.9377081,15,9209.47,Winter,False,0.8815,five stars very good,1.0
ORD464589,ID0441031307,2019-08-13,Thompson,"[('iStream', 1), ('Thunder line', 1), ('Toshika 750', 2)]",10970.0,78.72,-37.8139564,144.9379502,5,10500.22,Winter,True,0.8145,n/a very nice,1.0
ORD357719,ID0030948022,2019-11-18,Bakers,"[('Alcon 10', 2), ('Olivia x460', 1)]",19125.0,77.18,-37.8147119,145.0022753,10,17289.68,Spring,False,0.8119,five star rating for alcon phone looks brand new and work great!,1.0
ORD414820,ID0767187718,2019-04-11,Nickolson,"[('iAssist Line', 1), ('Thunder line', 2), ('Lucent 330S', 1), ('Olivia x460', 1)]",9040.0,79.01,-37.8197951,144.9651461,25,6859.01,Autumn,True,0.4097,works great!!! pros - simple - oldschool feels - basic phone for basic needs cons - needs adapter for nano sims - network detection takes a while - no wifi,1.0
ORD456897,ID0581774610,2019-05-31,Thompson,"[('Olivia x460', 1), ('Universe Note', 2)]",8125.0,49.11,-37.8092586,144.9418784,25,6142.86,Autumn,False,0.594,"do not buy this phone if you live in usa the phone does not work on verizon. i will be getting my money back, it says international unlocked phone. this is bs.",0.0
ORD276865,ID4315295098,2019-04-09,Bakers,"[('Universe Note', 2), ('Candle Inferno', 2), ('Thunder line', 1), ('Lucent 330S', 1)]",11170.0,64.34,-37.8172529,144.99079530000003,25,8441.84,Autumn,False,0.8971,this is best online place to shop this is the place to shop online,1.0
ORD190117,ID2383211231,2019-07-28,Nickolson,"[('iAssist Line', 1), ('Toshika 750', 2)]",10865.0,63.04,-37.8154987,144.9665069,5,10384.79,Winter,False,0.4364,"easy set up this unlocked phone was easy to set up, and use my existing phone number from my old phone. the set up screens are very self explanatory.",1.0
ORD495375,ID0137157946,2019-04-09,Thompson,"[('Olivia x460', 2), ('Thunder line', 2)]",6810.0,66.84,-37.8052673,144.9424834,25,5174.34,Autumn,False,0.9178,"i just love it! its faster i just love it! its faster, comfortable and have a nice and unic design. it looks slick, with the now-trademark curved back panel.",1.0
ORD410484,ID3293342992,2019-02-02,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 2), ('pearTV', 1), ('Alcon 10', 1)]",19900.0,77.35,-37.8238393,144.98125430000005,25,15002.35,Summer,False,1.1832,"good middle of the road alcon great phone for the price,",1.0
ORD476696,ID1449316657,2019-05-28,Bakers,"[('Universe Note', 1), ('iAssist Line', 2)]",7900.0,64.92,-37.81749620000001,144.9900733,15,6779.92,Autumn,False,0.9502,great buy my daughter loves it,1.0
ORD311543,ID3215191986,2019-07-01,,"[('Lucent 330S', 2), ('pearTV', 2), ('iAssist Line', 2), ('iStream', 2)]",19830.0,66.64,-37.8065644,144.9516826,10,17913.64,Winter,False,,"love my phone the first thing i did with my phone was charge it up than 3 days later it still had a charge wow love this phone , awesome buy thank you",1.0
ORD302692,ID5797734215,2019-02-12,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 1)]",4750.0,80.18,-37.803466,144.9481039,15,4117.68,Summer,True,1.029,not good i don't know what happens the cell not coming on the box i'm disappointed,0.0
ORD148976,ID4061053456,2019-09-05,,"[('Candle Inferno', 1), ('Thunder line', 1), ('Toshika 750', 1)]",6930.0,93.73,-37.8097839,144.9932567,15,5984.23,Spring,True,,good buy worked great,1.0
ORD405579,ID3208518292,2019-02-12,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 1), ('iAssist Line', 1)]",7815.0,80.46,-37.8058514,144.9644836,0,7895.46,Summer,False,1.4869,no wifi calling no wifi calling other than that looks good feels good wish it was more popular for more cases and more support from online forums.,1.0
ORD359931,ID0634784108,2019-06-30,Thompson,"[('Universe Note', 2), ('Olivia x460', 2), ('pearTV', 2)]",21970.0,,-37.8144943,144.938064,15,18740.02,Winter,False,0.8174,five stars best i ever got.,1.0
ORD047996,ID0580000016,2019-09-24,Thompson,"[('pearTV', 1), ('iAssist Line', 1), ('Alcon 10', 2), ('Toshika 750', 1)]",30755.0,108.72,-37.8054787,144.931166,25,23174.97,Spring,True,1.6117,thank you! great product!,1.0
ORD288853,ID0708718180,2019-04-13,Thompson,"[('Candle Inferno', 1), ('iStream', 2)]",730.0,,-37.8074896,144.9558837,0,807.53,Autumn,True,0.9664,i like the thunder spot because it fits into my decor and i can also sing along with my favorite songs,1.0
ORD075885,ID5002595116,2019-10-13,,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('iStream', 2), ('pearTV', 1)]",8700.0,84.03,-37.8120046,144.9533889,10,7914.03,Spring,True,0.5608,broke exactly after warranty. do not buy do not buy do not buy broke exactly after warranty. do not buy do not buy do not buy,0.0
ORD404720,ID4326586189,2019-12-19,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('Thunder line', 2)]",8045.0,97.05,-37.8102612,144.96141459999996,5,7739.8,Summer,True,1.1716,upgrade great phone. happy for upgrade without spending a arm and leg.,1.0
ORD216643,ID0777771693,2019-10-26,,"[('pearTV', 2), ('Lucent 330S', 1), ('Olivia x460', 2), ('iAssist Line', 1)]",18525.0,79.88,-37.8062667,144.9599949,0,18604.88,Spring,False,,reliable phone don’t care the bad reviews. the phone was more than i expected. it works great and no scratches on the screen. it was unlocked as advertised.,1.0
ORD239300,ID6197209818,2019-04-29,Thompson,"[('Toshika 750', 2), ('iStream', 1)]",8790.0,80.96,-37.8179731,144.9320529,5,8431.46,Autumn,True,1.4463,love it,1.0
ORD359300,ID3189789231,2019-01-19,Nickolson,"[('Toshika 750', 2), ('Lucent 330S', 1), ('Olivia x460', 1)]",11095.0,103.78,-37.8019255,144.96815569999995,15,9534.53,Summer,True,1.8597,"i love this device i love this device, and received great customer service from josh. the s6 has astounding speed and crystal clear camera.",1.0
ORD246164,ID0634775467,2019-09-30,Thompson,"[('iAssist Line', 2), ('Toshika 750', 2)]",13090.0,100.61,-37.8110061,144.93910559999995,10,11881.61,Spring,True,0.7245,"love the fact that i can get mad love the fact that i can get mad, throw it, go pick it up and still be able to use it. great phone for a carpenter with a low tolerance for bs and a temper!",1.0
ORD223211,ID0247020730,2019-12-24,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 2)]",5910.0,91.36,-37.8131764,144.9692124,0,6001.36,Summer,True,0.6039,"excellent condition and fast delivery! very pleased with the ipad and the service. not a scratch on it, looks and works like it’s brand new! thanks!",1.0
ORD423976,ID4315827378,2019-05-21,Bakers,"[('Universe Note', 2), ('Toshika 750', 2), ('Thunder line', 1), ('pearTV', 1)]",24030.0,67.06,-37.8216329,144.9986131,25,18089.56,Autumn,False,1.3291,"happy with the huawei mate 20 lite amazing phone, works very fast, totally worth the price with very high quality, love it!!!!!",
ORD460393,ID1224854786,2019-07-28,Thompson,"[('pearTV', 2), ('Alcon 10', 1)]",21570.0,48.22,-37.8134156,144.940074,25,16225.72,Winter,False,0.6207,not a us software system is a retla phone. this phone is made for latin america. that is not disclosed when you purchase it. it doesn't work with republic wireless and it may not work with your carrier.,0.0
