order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD068459,ID0838386039,2019-03-15,Thompson,"[('Thunder line', 1), ('iAssist Line', 2), ('pearTV', 1)]",12940,66.69,-37.8029899,144.9494647,15,11065.69,Autumn,False,1.0983,like like,True
ORD398683,ID0355817603,2019-11-11,Bakers,"[('Universe Note', 2), ('Candle Inferno', 2)]",7760,104.91,-37.7994507,144.99412009999998,0,7864.91,Spring,True,1.1779,awesome phone great phone great battery great pics and lighting fast,True
ORD156688,ID3775020765,2019-06-09,Bakers,"[('Universe Note', 2), ('pearTV', 1), ('Lucent 330S', 1), ('Olivia x460', 1)]",15665,77.69,-37.8073592,144.9837695,0,15742.69,Winter,True,1.05,"completely happy with phone and works fast delivery, looks new, completely happy with phone and works!",True
ORD497954,ID0301537533,2019-11-01,Thompson,"[('Universe Note', 2), ('iAssist Line', 2)]",11350,86.16,-37.8194644,144.9452532,15,9733.66,Spring,True,0.7727,i def woulnt recommend this phone connectivity on metro pcs is horrid i ... i def woulnt recommend this phone connectivity on metro pcs is horrid i cant stand the way photos are organized and camera shutter speed is slow,False
ORD490148,ID0603633263,2019-03-27,Thompson,"[('Universe Note', 2), ('Lucent 330S', 2), ('Toshika 750', 1)]",13680,66.68,-37.80636320000001,144.95827419999995,15,11694.68,Autumn,False,1.2102,"totally happy this phone is as advertised. i am still learning to use it but what i know about it now, i love.",True
ORD341178,ID0332544861,2019-05-16,Thompson,"[('Lucent 330S', 1), ('Toshika 750', 1), ('Candle Inferno', 2), ('iStream', 1)]",6560,49.76,-37.8120549,144.9509981,25,4969.76,Autumn,False,0.3523,lucentrola won't admit they have records of this device lucentrola does it own up to making it they made it or if they have any records of this model verizon cannot connect to the network don't buy it.,False
ORD295881,ID1463656479,2019-08-03,Bakers,"[('iStream', 1), ('iAssist Line', 1), ('Universe Note', 2)]",9275,77.82,-37.8185602,144.9991906,15,7961.57,Winter,True,1.0149,"fantastic phone i switched to lumia 920 from an alcon. awesome super sensitive touch, remarkable display and the amazing camera. this phone oozes awesomeness. also, live tiles in wp8 are ridiculously good. goodjob ms & xp!",True
ORD032661,ID0387266338,2019-07-17,Thompson,"[('Thunder line', 2), ('Toshika 750', 2)]",13000,63.35,-37.8093099,144.9526406,10,11763.35,Winter,False,0.6167,"king of budget phones for under $300? this phone is amazing. if you are in need of a budget phone, this one is definitely the king, blurring the line between budget and mid range. i highly recommend. i've had this phone since november and it still works fine, as well.",True
ORD115067,ID0593475965,2019-08-06,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('pearTV', 2), ('Thunder line', 1)]",19980,65.33,-37.8105417,144.963598,10,18047.33,Winter,False,1.0381,"five stars amazing 6"" phone from toshika. best value for money considering the spec of the phone.",True
ORD136884,ID6167247326,2019-09-20,Nickolson,"[('Thunder line', 2), ('pearTV', 2), ('Olivia x460', 2)]",19430,74.02,-37.817231,144.9643889,25,14646.52,Spring,False,0.4787,great budget phone. hard to find good cases for it though. great phone if on a budget.,True
ORD032809,ID0781107759,2019-10-04,Bakers,"[('Thunder line', 2), ('Alcon 10', 2), ('Olivia x460', 1), ('pearTV', 1)]",29795,112.1,-37.81728250000001,145.0156383,5,28417.35,Spring,True,1.9693,"quality, value and performance for the money, easily the best phone on the market. included in this quality is the commitment by lucentrola to self service. a huge deal.",True
ORD280455,ID0845656321,2019-02-18,Nickolson,"[('iStream', 1), ('Lucent 330S', 2), ('Alcon 10', 2), ('iAssist Line', 1)]",22735,85.93,-37.818057,144.9676608,10,20547.43,Summer,True,0.1767,affordable and easy to use! love lucentrola phone this is my 3rd. cell phone from them!,True
ORD481825,ID3208518294,2019-07-24,Nickolson,"[('Toshika 750', 2), ('Thunder line', 1), ('Olivia x460', 2)]",13270,53.92,-37.8057819,144.9644964,5,12660.42,Winter,False,1.494,"frustrated phone did not have an microphone that worked....it dials, receives calls but you can't hear the person",False
ORD371295,ID0248746946,2019-09-20,Bakers,"[('Olivia x460', 1), ('iAssist Line', 2), ('iStream', 2)]",5975,83.39,-37.8219025,144.9917951,15,5162.14,Spring,False,1.3594,best phome exceptional.,True
ORD241828,ID0579380055,2019-07-12,Thompson,"[('Olivia x460', 1), ('Toshika 750', 2), ('pearTV', 2), ('Candle Inferno', 1)]",22915,71.77,-37.8215102,144.9307248,0,22986.77,Winter,False,1.7417,thunder line is a wonderful invention. we love it. iassist is so smart.,True
ORD487601,ID0547568872,2019-10-06,Bakers,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('pearTV', 1)]",7970,76.26,-37.8157318,144.9897365,0,8046.26,Spring,False,0.8008,rugged it withstands a lot and is worth the money only thing it doesnt have a camera,True
ORD406390,ID5476602379,2019-10-15,Bakers,"[('iAssist Line', 2), ('Alcon 10', 1), ('Candle Inferno', 1), ('Lucent 330S', 1)]",15060,86.86,-37.8222824,145.0155699,5,14393.86,Spring,False,2.2515,"good phone i bought this for my daughter, and she loves it.",True
ORD059388,ID6167489359,2019-10-26,Thompson,"[('pearTV', 1), ('Lucent 330S', 2), ('Candle Inferno', 1), ('Universe Note', 1)]",12650,98.1,-37.81316029999999,144.9516,5,12115.6,Spring,True,0.4021,five stars very happy with seller and item,True
ORD326762,ID0728165671,2019-06-30,Bakers,"[('Olivia x460', 2), ('iAssist Line', 2), ('Alcon 10', 1), ('Lucent 330S', 1)]",17080,80.13,-37.8127565,145.0102815,10,15452.13,Winter,True,1.3587,great great value for money,True
ORD365508,ID0589499478,2019-09-01,Nickolson,"[('Alcon 10', 1), ('Thunder line', 1), ('pearTV', 1), ('iAssist Line', 2)]",21890,100.01,-37.819881,144.9612829,0,21990.01,Spring,True,0.741,five stars great phone for a great price!,True
ORD487870,ID0571460093,2019-12-17,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 2)]",4910,76.81,-37.8102905,144.9394264,25,3759.31,Summer,True,0.7226,"it is refurbish phone, old phone it is fake phone not new, it was broken before then they fixed and selling to customer as new, i called olivia they said it is out of warranty, very old phone",False
ORD150309,ID0560985149,2019-10-26,Thompson,"[('Toshika 750', 1), ('Olivia x460', 2), ('Alcon 10', 1)]",15720,96.59,-37.8163977,144.9459686,10,14244.59,Spring,True,0.4257,good bet the product met my expectations & was good value for money ! the best thing i liked about the phone is the stand by battery life which came up to over a week !!,True
ORD320892,ID0560988348,2019-12-13,Thompson,"[('iStream', 1), ('Thunder line', 1), ('Lucent 330S', 2), ('Olivia x460', 2)]",7240,80.91,-37.8213426,144.9463561,25,5510.91,Summer,True,0.9671,"a little shaky the phone is beginning to malfunction by making beeping sounds, switching to other apps while in another, and freezing. i want to exchange before it gets worse.",False
ORD399390,ID6167359491,2019-04-05,Nickolson,"[('Thunder line', 2), ('Toshika 750', 2), ('Candle Inferno', 1)]",13430,48.58,-37.8124701,144.9733891,25,10121.08,Autumn,False,0.7608,it has a worn out battery. the phone is ... it has a worn out battery. the phone is in decent condition. i am going to have to pay someone to change out the battery.,False
ORD203382,ID4716795854,2019-07-05,Thompson,"[('Olivia x460', 1), ('Alcon 10', 1)]",10175,25.69,-37.8188112,144.9533734,5,9717.63,Winter,False,0.8799,any plastic cover the phone delivered to me was a ... any plastic cover the phone delivered to me was a dead phone never got charged after i plugin fingerprints all over the screen when i opened the box neither i found,False
ORD179612,ID1131986128,2019-12-13,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 1)]",2085,68.13,-37.8149007,144.94502319999995,25,1631.88,Summer,False,0.3063,nice quality for price like very much. able to set up through verizon. had trouble with voice mail set up but ok now,True
ORD028667,ID0746918009,2019-09-22,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 2), ('iStream', 1), ('pearTV', 1)]",11100,81.88,-37.8243679,144.9828821,15,9516.88,Spring,False,1.3368,pear convert love the universe,True
ORD282547,ID3146808083,2019-09-05,Bakers,"[('iAssist Line', 2), ('Alcon 10', 2), ('iStream', 1)]",22500,60.8,-37.8122743,144.9890736,25,16935.8,Spring,False,0.598,one star this phone was trash. very slow with pop ups,False
ORD446914,ID0340367480,2019-07-22,Bakers,"[('Toshika 750', 2), ('Universe Note', 2)]",15540,65.65,-37.8178794,144.99298480000004,25,11720.65,Winter,False,0.8995,four stars i loved the near stock android experience,True
ORD197255,ID0844490981,2019-09-03,Thompson,"[('Toshika 750', 2), ('iStream', 2), ('Olivia x460', 2)]",11390,87.45,-37.8200366,144.9505454,15,9768.95,Spring,True,0.8748,one star do not buy out of date,False
ORD181353,ID6167489459,2019-05-11,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2)]",3685,52.19,-37.8148803,144.96081999999996,15,3184.44,Autumn,False,0.8721,. hasta ahora solo lo he tenido por 3 meses y ya no se enciende...,False
ORD256686,ID0597547728,2019-08-25,Nickolson,"[('Thunder line', 1), ('Alcon 10', 2), ('Olivia x460', 2)]",22530,63.03,-37.8156495,144.9639803,25,16960.53,Winter,False,0.5895,"i enjoy the screen when looking at photos/videos works well, battery lasts well although i am not a heavy user. i enjoy the screen when looking at photos/videos, the picture quality is excellent.",True
ORD260380,ID1463656479,2019-07-23,Bakers,"[('Candle Inferno', 1), ('iAssist Line', 2)]",4880,65.86,-37.8185602,144.9991906,25,3725.86,Winter,False,1.0149,five stars phone showed up on time and works great!! :),True
ORD143899,ID0356089330,2019-07-15,Bakers,"[('iAssist Line', 1), ('iStream', 2)]",2525,77.7,-37.8176464,144.9959437,25,1971.45,Winter,True,0.8539,so far so good.  neat to have a visual version of iassist's responses. nice to see the lyrics of music you are listening to.  flash briefings have good videos.  speaker is much better than a line but not the highest quality,True
ORD051969,ID0702352971,2019-07-08,Thompson,"[('iAssist Line', 2), ('Thunder line', 1)]",6630,75.32,-37.8071248,144.94409,0,6705.32,Winter,True,0.6709,"great phone!! replace the original barrage v860 with a new one. the old was run over with a tractor. still work put the cracked screen made it hard read. try doing that with a ""smart "" phone.",True
ORD426489,ID0202690490,2019-07-23,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 2)]",3680,86.66,-37.8038491,144.9187243,10,3398.66,Winter,True,2.6794,"my husband likes it! nice and sleek looking. my husband likes it. it came on perfect time, he got to used for his trip to japan and took great pictures with it.",True
ORD428262,ID0628174628,2019-08-31,Thompson,"[('Toshika 750', 2), ('iStream', 2), ('Candle Inferno', 2), ('Universe Note', 1)]",13250,60.26,-37.8127537,144.9479949,15,11322.76,Winter,False,0.0819,phone works well nothing make and receive call,True
ORD178680,ID0144720457,2019-09-03,Nickolson,"[('pearTV', 2), ('Thunder line', 2), ('Olivia x460', 1), ('Toshika 750', 2)]",26845,105.01,-37.8199049,144.956864,5,25607.76,Spring,True,1.1251,great deal on a great phone was unsure how a restored item would be. i've had it a month. better than new. in perfect working and physical order. battery lasts a looong time. very happy. sure beats $1000 for a brand new one!,True
ORD178158,ID2967053348,2019-07-28,Bakers,"[('pearTV', 2), ('Universe Note', 1), ('Candle Inferno', 1), ('Lucent 330S', 1)]",17730,74.11,-37.8072916,144.9972679,25,13371.61,Winter,True,0.3503,"this phone works on metropcs. absolutely amazing for it's price. yes, this phone works great on metropcs, when you get the phone, make sure you change your apn settings to metro's so you have not problems with receiving and send messages. phone came in great condition with no packaging problems.",True
ORD328856,ID1463620706,2019-10-27,Bakers,"[('Universe Note', 2), ('iStream', 1), ('Candle Inferno', 1), ('Lucent 330S', 2)]",9940,79.59,-37.8191986,145.0052177,15,8528.59,Spring,False,1.3493,good i love it,True
ORD022206,ID2176972920,2019-03-29,Bakers,"[('Lucent 330S', 2), ('iStream', 2)]",2760,68.25,-37.8068336,145.0133295,10,2552.25,Autumn,True,1.6301,att the phone is in spectacular condition. however i ordered the att and recieved the verizon one.,False
ORD394403,ID6167247295,2019-01-12,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 2), ('iStream', 2), ('Lucent 330S', 2)]",12260,56.66,-37.818629,144.9629936,10,11090.66,Summer,False,0.5766,this item was suppose to be new but it wasn't ... this item was suppose to be new but it wasn't. it was so nasty as if someone had been eating something greasy and handled the item. just so nasty that i didn't want to touch it with my bare hands.,False
ORD095677,ID0598399381,2019-01-01,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 2), ('iStream', 2), ('pearTV', 1)]",9650,70.12,-37.81395670000001,144.965652,15,8272.62,Summer,False,0.6198,i love it. it is compatible with many of my cameras and it does everything that the thunder line does.,True
ORD262065,ID0575539863,2019-10-08,Nickolson,"[('Thunder line', 2), ('Olivia x460', 1), ('pearTV', 1)]",11895,90.23,-37.8237995,144.9835104,0,11985.23,Spring,True,1.3573,"avoid yourself a lot of angry and don't buy this ... avoid yourself a lot of angry and don't buy this if you ever consider to plug a wired earbud to this, because it just don't work and makes you loose a lot of time trying to fix it.",False
ORD272992,ID0257505807,2019-09-04,Thompson,"[('pearTV', 1), ('Lucent 330S', 2)]",8770,111.97,-37.79909470000001,144.96329540000005,5,8443.47,Spring,True,2.0788,highly recommend i couldn't be happier with my phone. thing is super fast and the battery life is amazing. highly recommend.,True
ORD085452,ID3967630090,2019-12-07,Thompson,"[('Lucent 330S', 2), ('Thunder line', 2), ('iAssist Line', 1), ('Toshika 750', 2)]",17685,91.63,-37.8180873,144.9523156,5,16892.38,Summer,True,0.759,"good deal! easy to install. i expected more on the camera quality , but not bad. battery lasts very long. comes with screen protection and phone case. very good gps and moving sensors.",True
ORD300091,ID2457712016,2019-02-16,Nickolson,"[('pearTV', 2), ('iAssist Line', 2), ('Thunder line', 1)]",19250,104.71,-37.80240670000001,144.97462219999997,5,18392.21,Summer,True,1.8564,five stars work perfect,True
ORD469484,ID6207152063,2019-02-04,Nickolson,"[('Olivia x460', 2), ('Thunder line', 1)]",4630,96.05,-37.8082134,144.97435910000004,10,4263.05,Summer,True,1.2306,great love the phone is just a bit to fat for me,True
ORD413930,ID0361227893,2019-07-15,Bakers,"[('Toshika 750', 2), ('iStream', 1)]",8790,71.9,-37.8014304,144.9763773,15,7543.4,Winter,False,1.9129,exactly as described. just what we ordered and hoped for,True
ORD412194,ID1479930093,2019-12-07,Thompson,"[('pearTV', 1), ('Lucent 330S', 2), ('iAssist Line', 2), ('Olivia x460', 1)]",14445,96.38,-37.821115,144.9548862,25,10930.13,Summer,True,1.1643,"good product good product from an excellent company, very low quality packaging! a very expensive product ...",True
ORD308348,ID2237521759,2019-09-13,Bakers,"[('Toshika 750', 2), ('iStream', 2), ('iAssist Line', 1)]",11165,81.86,-37.8105799,145.0007616,5,10688.61,Spring,True,0.4906,"device not working at all, after only 2 months seller response that he will not help, he suggest to go by my self and try fix it ! very bad support by the seller, very bad device. good seller is the one he help you when you have issue. and this one for sure are not good one.",False
ORD436939,ID2935371911,2019-07-29,Bakers,"[('iStream', 1), ('pearTV', 2), ('iAssist Line', 1), ('Alcon 10', 2)]",32895,34.845,-37.8249474,144.9922858,0,32964.69,Winter,False,1.6844,better than i expected for the price. works good and i would fully recommend,True
ORD227201,ID0547586420,2019-01-16,Bakers,"[('Universe Note', 2), ('iAssist Line', 2)]",11350,73.94,-37.8124968,144.9852763,0,11423.94,Summer,False,0.9187,"great! i bought it for my husband, 6 months ago, didn’t write a review because wanted to use for a little bit before. so now i can say it’s a great deal and i am very happy with quality and price! recommend",True
ORD445469,ID0444806546,2019-04-29,Thompson,"[('Toshika 750', 1), ('iAssist Line', 1), ('Thunder line', 1), ('iStream', 1)]",8875,51.18,-37.8034902,144.9539189,25,6707.43,Autumn,False,1.1865,not easy to grasp and structurally weak dropped it once messed the whole screen up.,False
ORD145406,ID2774214269,2019-11-01,Nickolson,"[('Thunder line', 1), ('iAssist Line', 2), ('Alcon 10', 2)]",24530,81.26,-37.81716220000001,144.96820580000005,10,22158.26,Spring,True,0.1986,"not functional verizon was not able to connect to the phone. they said ""it had an internal issue. something that the alcons are known for having"". im waiting for my refund. its been several days now.",False
ORD275324,ID0655124863,2019-03-31,Thompson,"[('Toshika 750', 2), ('Universe Note', 1), ('Candle Inferno', 2)]",12950,65.61,-37.8075571,144.9420019,15,11073.11,Autumn,False,0.7231,i love the phone though battery seems to go down quickly,True
ORD002632,ID4271393506,2019-05-03,Nickolson,"[('iAssist Line', 2), ('Universe Note', 2), ('Candle Inferno', 1), ('Lucent 330S', 1)]",13010,67.19,-37.8149911,144.9593497,10,11776.19,Autumn,False,0.9827,i love the kindal because i am a reader. i able to check out books from library through overdrive but if i get an alert about world event i simply go to ond of the news app's and get the latest headline. great price.,True
ORD125575,ID0299027313,2019-07-04,Bakers,"[('Olivia x460', 2), ('Thunder line', 1), ('iAssist Line', 2), ('Toshika 750', 1)]",13400,56.16,-37.8006985,145.0101121,25,10106.16,Winter,False,1.6685,not satisfied at all the phone did not hold charge and they were only going to give a refund $30 in the cost of the battery. i had to personally buy the battery out of pocket at$110.00. not satisfied at all.,False
ORD014094,ID3961293505,2019-06-11,Nickolson,"[('pearTV', 1), ('Toshika 750', 1), ('Thunder line', 2), ('Olivia x460', 1)]",16215,53.24,-37.8077049,144.9630546,5,15457.49,Winter,False,1.3401,"serial numbers did not match! ordered from ""experttechs"" phone is a clone! the serial numbers on the phone sticker and device itself do not match!!",False
ORD094267,ID0267317363,2019-04-02,Nickolson,"[('iAssist Line', 2), ('Candle Inferno', 1), ('Thunder line', 1), ('Olivia x460', 2)]",9510,64.84,-37.82250870000001,144.9719268,15,8148.34,Autumn,False,0.4832,love it!! great product!!!,True
ORD401611,ID0247018102,2019-02-26,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 2), ('Alcon 10', 2), ('iStream', 1)]",23270,94.21,-37.8107093,144.9690067,5,22200.71,Summer,True,0.8791,five stars i love this phone. looks new,True
ORD290300,ID0575434465,2019-08-14,Bakers,"[('iStream', 1), ('iAssist Line', 2), ('Toshika 750', 1)]",8920,67.14,-37.8190467,144.9851874,15,7649.14,Winter,False,1.3399,nice,True
ORD278302,ID0634783575,2019-11-23,Thompson,"[('iStream', 1), ('Olivia x460', 1), ('Thunder line', 2), ('Lucent 330S', 1)]",6965,85.96,-37.8123454,144.9368391,15,6006.21,Spring,True,0.9004,the battery won't hold a charge and i think the ... the battery won't hold a charge and i think the charger is defective as it doesn't charge i have not even had a year.,False
ORD090940,ID1458422322,2019-10-14,Bakers,"[('Alcon 10', 1), ('Lucent 330S', 1), ('Candle Inferno', 2), ('iAssist Line', 2)]",15490,90.2,-37.8186401,145.0056948,15,13256.7,Spring,True,1.3313,one star i cannot talk on my phone and surf the web.,False
ORD450922,ID3790949321,2019-11-22,Thompson,"[('Olivia x460', 2), ('Alcon 10', 1), ('Thunder line', 1), ('pearTV', 2)]",26200,157.665,-37.8053164,144.937245,10,23685.11,Spring,True,1.1904,five stars working perfectly,True
ORD381658,ID0244222508,2019-05-30,Nickolson,"[('Olivia x460', 1), ('iStream', 1), ('Lucent 330S', 2)]",3835,67.93,-37.8028793,144.96795830000005,0,3902.93,Autumn,False,1.755,battery life is great i love my phone. still learning. have not face reg. or finger print,True
ORD346402,ID1462399089,2019-08-01,Bakers,"[('Candle Inferno', 2), ('iStream', 2)]",1160,56.81,-37.8199438,145.0144346,15,1042.81,Winter,False,2.0194,"little early for review because it's a christmas gift. want user manual!!!!! got this for someone as a gift and has not been activated yet. i am very disappointed there is no user manual with it! why should i have to go online and search for one and print it out? also, was not given the opportunity to purchase the warranty. why?",False
ORD460569,ID0202759186,2019-03-31,Thompson,"[('iAssist Line', 2), ('Alcon 10', 1)]",13400,80.88,-37.8083191,144.9363986,0,13480.88,Autumn,True,1.0562,love the whole phone love my phone,True
ORD249758,ID2430634484,2019-02-17,Bakers,"[('pearTV', 1), ('Lucent 330S', 1), ('Candle Inferno', 2), ('Toshika 750', 2)]",17040,70.25,-37.8039339,144.9920078,25,12850.25,Summer,False,0.732,"sturdy, functional basic, sturdy, functional, a joy to have. better than i expected. i like to talk, text and not be inundated with senseless, contradictory and unwanted data.",True
ORD387810,ID0774546117,2019-12-02,Thompson,"[('Candle Inferno', 1), ('pearTV', 2), ('Olivia x460', 2)]",15500,97.97,-37.8061273,144.958058,10,14047.97,Summer,True,1.2104,this is just the right size and can put games on it just like an ipad.,True
ORD041065,ID3810637313,2019-12-27,Thompson,"[('Universe Note', 2), ('iStream', 2), ('pearTV', 2), ('Lucent 330S', 2)]",22280,94.41,-37.821416,144.9444561,25,16804.41,Summer,True,1.0,good value great phone love it. it does everything well,True
ORD244245,ID0245537598,2019-08-25,Nickolson,"[('Lucent 330S', 2), ('Universe Note', 2), ('Thunder line', 1), ('Toshika 750', 2)]",20180,66.75,-37.8101638,144.9668186,5,19237.75,Winter,False,0.9688,i have always been an ipad user but i love the candle inferno 8. it has everything you need and more and so much less expensive.,True
ORD264570,ID2776664750,2019-08-18,Thompson,"[('pearTV', 1), ('Candle Inferno', 1)]",6740,67.53,-37.826402,144.951862,15,5796.53,Winter,True,1.5853,"not t-mobile or at&t compatible this phone was not t-mobile compatible, so was told to get an unlock code from at&t. they said it was not their phone either. this has been a week of hassles and still now operable phone. i am returning it",False
ORD320339,ID4754200384,2019-05-05,Thompson,"[('Toshika 750', 1), ('pearTV', 1), ('Thunder line', 2), ('Olivia x460', 1)]",16215,68.45,-37.8152655,144.9277894,5,15472.7,Autumn,False,1.7198,"battery condition really good, no screen scratches phone came in 9.8/10 condition, everything working so far, battery condition really good, no screen scratches, i recommend buying from this seller",True
ORD047233,ID0356098879,2019-11-11,Bakers,"[('pearTV', 2), ('Olivia x460', 2), ('iAssist Line', 2)]",19520,45.01,-37.8215904,144.99403030000005,15,16682.02,Spring,True,1.295,"no a great buy it broke to quickly, malfunction",False
ORD357593,ID1982309202,2019-09-15,Bakers,"[('iStream', 1), ('iAssist Line', 1), ('Olivia x460', 1)]",3600,75.76,-37.8013327,144.991214,15,3135.76,Spring,False,1.0271,great for the price battery life could be better but it’s a used older phone,True
ORD435028,ID4927643644,2019-06-06,Thompson,"[('pearTV', 1), ('iStream', 1), ('Thunder line', 2)]",10820,81.05,-37.8064471,144.9325031,15,9278.05,Winter,True,1.4565,one problem you need to buy an app from digico to mirroring your alcon .. app price 2.99$ .. other than that the device is perfect,True
ORD304683,ID5636123529,2019-03-02,Bakers,"[('Candle Inferno', 1), ('Alcon 10', 2)]",18330,67.82,-37.8167868,145.00725880000005,10,16564.82,Autumn,False,1.3,in love absolutely love this phone easy to use like how slim and handy the device is very light big screen all my favorite things i jumped straight from the 3 to the 5 and love love it...,True
ORD266164,ID0202417498,2019-09-12,Thompson,"[('pearTV', 2), ('iAssist Line', 1), ('Lucent 330S', 1), ('iStream', 1)]",16225,104.48,-37.801155,144.9186671,15,13895.73,Spring,True,2.8078,face id failure face id does not work. a feature i purchased this phone specifically for.,False
ORD446254,ID3938479956,2019-07-08,Nickolson,"[('Lucent 330S', 1), ('pearTV', 1), ('Universe Note', 1), ('Candle Inferno', 1)]",11420,73.17,-37.8201743,144.965127,15,9780.17,Winter,True,0.4269,"slim, lightweight, one-palm-grabbable, fm-radio integrated. it is 512mb version. so, windows 10 upgrade is not available. (available only for 1gb version) but, slim, lightweight, one-palm-grabbable, fm-radio integrated. good price-performance ratio.",True
ORD329363,ID0448078460,2019-07-14,Bakers,"[('Lucent 330S', 2), ('Universe Note', 1), ('iStream', 1)]",6060,53.89,-37.8001618,144.9845044,10,5507.89,Winter,False,1.4452,dissatified customer! i had this phone on 30 days & the motherboard went out on it....i was very dissatisfied with the phone.,False
ORD213035,ID0579478363,2019-10-13,Thompson,"[('Thunder line', 1), ('Olivia x460', 2), ('Candle Inferno', 2), ('Toshika 750', 2)]",14130,102.45,-37.8205486,144.953632,10,12819.45,Spring,True,1.0496,"awesome phone arrived on time awesome phone arrived on time, with all the cords and adapter to download my old phone. just used my own sim card and phone was ready in a short time",True
ORD265589,ID0741702223,2019-01-14,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 1)]",5545,69.43,-37.8160546,144.97250480000002,0,5614.43,Summer,False,0.384,besides this was a refurbished certified works very well and the price was the best. highly recommended i don't regret at all about buying the phone. besides this was a refurbished certified works very well and the price was the best. highly recommended.,True
ORD154444,ID3887190863,2019-08-04,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Universe Note', 1)]",8200,61.17,-37.8167231,144.9769207,0,8261.17,Winter,True,0.6807,disconnects often,False
ORD439373,ID5727168139,2019-09-02,Nickolson,"[('iStream', 1), ('Toshika 750', 1), ('Candle Inferno', 2)]",5330,65.35,-37.8240239,144.98193380000004,10,4862.35,Spring,False,1.2453,"wrong color please change you guys need to change the color option to black sapphire because it's not black, but actually a dark blue phone",False
ORD495541,ID5002594946,2019-06-23,Thompson,"[('Toshika 750', 2), ('iStream', 1)]",8790,63.81,-37.8121894,144.9523804,10,7974.81,Winter,False,0.4702,great phone and company is super helpful great phone and company is super helpful. but for me after 2 batteries i can say that the phone isn't great as far as battery life.4-5hrs tops before u have to charge back up. i give it 4 🌟 only because the company is great to work with!,True
ORD467067,ID4754200406,2019-09-17,Thompson,"[('pearTV', 1), ('iStream', 1), ('Thunder line', 1)]",8640,83.55,-37.8167083,144.9273935,10,7859.55,Spring,False,1.7876,"clean, cheap, and no issues. phone arrived in new condition. it was well cleaned and my wife has not found any flaws or issues with it. this was a great experience and we saved a lot of money.",True
ORD197221,ID2710645521,2019-05-01,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 2)]",13090,81.93,-37.8227734,144.983928,0,13171.93,Autumn,True,1.3471,"we love them! durable i bought two of these, one for my bf and one for myself. we love them! durable, easy to use, over all wonderful!",True
ORD249610,ID2789606894,2019-10-07,Bakers,"[('Lucent 330S', 2), ('Universe Note', 2), ('iAssist Line', 1)]",11585,104.44,-37.8024332,144.9831587,0,11689.44,Spring,True,1.3551,five stars five stars best flip phone out there,True
ORD098580,ID0364329376,2019-06-07,Thompson,"[('iAssist Line', 2), ('iStream', 1), ('Lucent 330S', 2), ('pearTV', 1)]",13370,70.86,-37.80163870000001,144.9621849,10,12103.86,Winter,False,1.81,i previously had a nook that died and tried the inferno and i was hooked. great price and lots of things to do,True
ORD395710,ID6167236662,2019-10-31,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 1), ('pearTV', 1)]",8765,61.64,-37.8110423,144.9661049,10,7950.14,Spring,False,0.8937,"time for a new phone att data dont work on verizon lite, phone service only works with wifi.",False
ORD379420,ID0534016292,2019-05-13,Bakers,"[('Candle Inferno', 2), ('pearTV', 1), ('Thunder line', 2), ('Olivia x460', 2)]",13980,66.07,-37.8192494,144.9985932,25,10551.07,Autumn,False,1.0716,"feeling good, i love it huawei p30 is the best celphone that i have . love it.",True
ORD121188,ID0576853251,2019-04-21,Bakers,"[('Olivia x460', 2), ('Toshika 750', 2)]",11090,82.48,-37.8261993,144.9950706,25,8399.98,Autumn,True,1.8037,great! unbelievably satified. 1-day delivery optiob was so fast! i love its frame,True
ORD203483,ID3121558877,2019-12-05,Bakers,"[('iStream', 1), ('pearTV', 2)]",12770,75.85,-37.8083323,145.00051230000003,5,12207.35,Summer,True,0.5,two stars lte doesn't wort if you have att.,False
ORD250175,ID2347007247,2019-06-23,Thompson,"[('Toshika 750', 1), ('Alcon 10', 2), ('Lucent 330S', 2)]",24680,76.85,-37.8211126,144.9472811,25,18586.85,Winter,True,0.9396,five stars my favorite phone ever! broke 1 and bought same again :) do not want to upgrade it ever! lol,True
ORD148768,ID0561538883,2019-06-26,Bakers,"[('Thunder line', 2), ('Lucent 330S', 2), ('iAssist Line', 1), ('Alcon 10', 1)]",17995,33.59,-37.8004061,145.0055594,25,13563.43,Winter,False,1.4017,"simple, good voice quality, holds a charge. got this for my elderly dad. i like that it's waterproof (but we'll see). simple, large buttons, good voice quality, holds a charge well. what's not to like?",True
