order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD173151,ID0277366121,2019-11-09,Bakers,"[('Lucent 330S', 2), ('Candle Inferno', 2)]",3320,84.23,-37.8022971,145.0136632,25,2574.23,Spring,False,1.6881,saved money i'm happy with the money i saved,True
ORD194060,ID0773059242,2019-01-20,thompson,"[('Alcon 10', 1), ('Universe Note', 1)]",12400,57.83,-37.8113568,144.96943159999995,0,12457.83,Summer,False,0.8058,"i purchased this tablet because it was extremely cheap. i'm not impressed with anything about it. it is slow, not at all user friendly, and the advertising is so very annoying. it is also almost totally useless as it does not support the few apps i use on a regular basis. i will keep it only to access my digico accounts.",False
ORD155023,ID0634783563,2019-06-02,Thompson,"[('Universe Note', 2), ('Alcon 10', 2)]",22260,74.81,-37.8133361,144.937065,10,20108.81,Winter,True,0.8829,great looking and has all the bells great looking and has all the bells... carbon fiber is the look. it does put all sign ins all over the thing even if not linked if you have security issues. but all newer phones do this. comprende aqui,True
ORD151502,ID6167417981,2019-03-27,Nickolson,"[('pearTV', 2), ('Olivia x460', 1), ('iStream', 1)]",13995,79.29,-37.8116665,144.97159399999995,5,13374.54,Autumn,False,0.7919,four stars good phone,True
ORD244215,ID0844493544,2019-08-13,Thompson,"[('Universe Note', 1), ('Candle Inferno', 2), ('iAssist Line', 1)]",4310,67.05,-37.8194519,144.95303940000005,0,4377.05,Winter,False,0.9193,we like it!! would buy again.still learning about it's features. good value,True
ORD360923,ID3807748037,2019-07-31,Bakers,"[('iAssist Line', 1), ('Thunder line', 1)]",4405,63.58,-37.8063556,144.9979988,25,3367.33,Winter,False,0.4727,"three stars good design, sturdy but very slow.",True
ORD491269,ID0306904043,2019-07-09,Thompson,"[('pearTV', 2), ('Candle Inferno', 1), ('iAssist Line', 2)]",17500,62.02,-37.8088155,144.9490734,5,16687.02,Winter,False,0.4642,four stars this was a good choice i made!!!,True
ORD345243,ID6202471447,2019-06-08,Nickolson,"[('iAssist Line', 1), ('Thunder line', 1), ('Lucent 330S', 2)]",6865,52.3,-37.8229383,144.9810236,0,6917.3,Winter,False,1.1187,?????? language barrier no english on the phone. no english in the instruction manual. no english on anything. i have no idea how to set anything up.,False
ORD172782,ID0253027643,2019-03-14,Thompson,"[('Lucent 330S', 1), ('Thunder line', 2), ('iStream', 2), ('Olivia x460', 2)]",8340,65.66,-37.8245451,144.9469959,0,9647.8,Autumn,False,1.3216,perfect starter phone fantastic phone for y 11 yr old. just enough bells and whistles for him to love and nearly indestructible.,True
ORD308966,ID6167265866,2019-05-24,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 2), ('Thunder line', 1)]",6865,76.74,144.967108,-37.8164377,25,5225.49,Autumn,True,0.3222,competent phone with all the latest features. solid phone with decent battery life. olivia keeps incrementally improving the camera and other features in their latest iteration of the phone.,True
ORD166397,ID4957761329,2019-08-03,Thompson,"[('iStream', 1), ('Alcon 10', 1)]",9100,68.79,-37.8255049,144.92891569999995,25,6893.79,Summer,True,2.1421,phone for some reason was acting weird the cámara glitch ... phone for some reason was acting weird the cámara glitch and the audio was in slow mo voice.. weird phone,False
ORD336313,ID1131986129,2019-12-05,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Alcon 10', 1), ('Toshika 750', 2)]",22275,88.44,-37.81495200000001,144.94503730000002,25,7622.61,Summer,True,0.3103,this is our 2nd one and we love it!,True
ORD405035,ID0412650031,2019-11-25,Bakers,"[('iAssist Line', 1), ('Lucent 330S', 1)]",3455,84.86,-37.799204,144.981084,15,3021.61,Spring,False,1.7296,"three stars nice little computer, wont work on verizon so i cant tell you how it is as a phone :p",True
ORD482692,ID2975216741,2019-06-17,thompson,"[('pearTV', 1), ('Universe Note', 1), ('iStream', 2), ('Alcon 10', 2)]",27960,69.76,-37.7992809,144.9592806,0,28029.76,Winter,False,1.8374,love this,True
ORD162107,ID1560149566,2019-11-22,Thompson,"[('iAssist Line', 2), ('Universe Note', 1)]",7900,85.68,-37.8158225,144.9374581,0,7985.68,Spring,False,0.915,one star dont ever get this from this vendor. i bought 2 phone and both of them had display issues.,False
ORD124636,ID2187983875,2019-05-31,Nickolson,"[('Alcon 10', 2), ('Olivia x460', 1), ('pearTV', 1), ('Candle Inferno', 2)]",26295,79.15,-37.8121476,144.9704987,15,22429.9,Autumn,True,0.7225,i am happy with the product. i bought this to replace same model phone that i dropped and broke. quick delivery and great merchandise. mj,True
ORD145504,ID0317729599,2019-03-14,Thompson,"[('pearTV', 1), ('iStream', 1), ('Alcon 10', 1), ('Lucent 330S', 1)]",16640,65.47,-37.8094724,144.9573036,0,16705.47,Autumn,False,0.968,i bought this wanting for books comics and movies and it has not disappoint ever since,True
ORD378656,ID0387153022,2019-03-28,Thompson,"[('Olivia x460', 2), ('Lucent 330S', 2), ('Candle Inferno', 2)]",5770,65.45,-37.8063248,144.94233909999997,5,5546.95,Autumn,False,0.82,don't sleep on this phone! this is a good phone for it's price!,True
ORD178621,ID0233275013,2019-03-18,Bakers,"[('iAssist Line', 1), ('Lucent 330S', 1)]",3455,68.08,-37.7996046,144.976257,25,2659.33,Autumn,False,2.0306,it doesn't hold a good charge it goes in and out of service all the time,False
ORD384153,ID6167489477,2019-02-13,Nickolson,"[('Toshika 750', 1), ('Universe Note', 1)]",7770,72.33,-37.8167841,144.96168730000005,10,8992.29,Summer,False,0.7203,"good oled screen motionsense works well. face unlock is also good. but when i use fast wireless charger, it works with normal speed. i should buy qi epp certified charger, not a normal qi charger..",True
ORD256348,ID0634779299,2019-10-04,Thompson,"[('iStream', 2), ('Olivia x460', 1)]",1525,101.71,-37.8135093,144.9378039,0,1626.71,Spring,True,0.8201,five stars was better than described,True
ORD195513,ID0370750443,2019-05-07,Thompson,"[('Alcon 10', 1), ('iAssist Line', 1), ('iStream', 2), ('Universe Note', 2)]",18375,78.94,-37.81449370000001,144.9882813,10,16616.44,Autumn,True,0.7901,fun to use and also easy for kids to use as well! good tablet for books and games for all the family!,True
ORD221015,ID0127588852,2019-08-10,Thompson,"[('Universe Note', 1), ('Toshika 750', 2), ('iStream', 2)]",12390,67.68,-37.800242,144.943345,5,11838.18,Winter,True,1.422,good product loved the product. good for second phone,True
ORD497483,ID6167191172,2019-04-11,Nickolson,"[('pearTV', 2), ('Alcon 10', 2), ('Lucent 330S', 1), ('Thunder line', 1)]",33930,79.39,-37.8170903,144.9606255,25,25526.89,Autumn,False,0.8026,"great ipod i bought this for my boyfriend as a christmas present, its a great ipod, everything works, it holds tons of games and music, and my boyfriend loves it.",True
ORD266156,ID4754200381,2019-05-25,Thompson,"[('Universe Note', 1), ('Thunder line', 2), ('Lucent 330S', 2)]",10270,65.9,-37.8152448,144.9276603,15,8795.4,Autumn,True,1.7307,received broken item showed up with off brand charger and adapter and a shattered camera. would not recommend.,True
ORD292490,ID4419701257,2019-06-02,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 2), ('pearTV', 2), ('iStream', 2)]",19700,84.11,-37.80245120000001,144.9637885,15,16829.11,Winter,True,1.8593,great tablet for a great price and size. would highly recommend !,True
ORD188850,ID6024429121,2019-12-31,Thompson,"[('iStream', 1), ('Candle Inferno', 2)]",1010,94.5,-37.8162225,144.9383605,15,953.0,Summer,False,0.8617,"best value phone <$200 in 2019 overall, great value. my only complaint is that the finger print sensor has a slightly higher latency than the mi a2, probably bc it's in-screen. it's a trade-off that doesn't feel worth it to me, but it's not bad. still a very useable and relatively secure sensor.",True
ORD220606,ID5402876193,2019-05-12,Nickolson,"[('iStream', 2), ('Lucent 330S', 1)]",1530,49.21,-37.8204553,144.9769294,0,1579.21,Autumn,False,0.6811,poor battery/build quality died in less than 2 years. turned off while on video call and never came back. poor battery life. good camera.,False
ORD474482,ID4633550177,2019-07-28,Thompson,"[('pearTV', 1), ('Toshika 750', 2)]",14950,64.75,-37.8065623,144.9468069,0,19562.02,Winter,False,0.6806,great phone i love this phone and it's features. especially the ability to know if it's a potential spam caller and the ability to block them easily.,True
ORD175043,ID0331415845,2019-10-27,Bakers,"[('Toshika 750', 2), ('iAssist Line', 2), ('Lucent 330S', 1), ('Thunder line', 1)]",16500,93.21,-37.8223751,145.00509499999995,15,14118.21,Spring,True,1.6282,one star within a week it was broken. not worth your money or your time.,False
ORD466008,ID0710035320,2019-02-28,Thompson,"[('pearTV', 1), ('Thunder line', 2)]",10670,71.98,-37.8147988,144.9377038,15,9141.48,Summer,False,0.8569,"looks and works like brand new you get a phone that looks and performs as new very happy, battery life is great will buy more phones her in the future",True
ORD397421,ID1458422319,2019-01-04,Bakers,"[('Toshika 750', 1), ('Olivia x460', 2), ('iAssist Line', 1)]",9005,99.24,-37.8178928,145.008265,5,8653.99,Summer,True,1.4444,"easy to use great product, my wife loves it",True
ORD253403,ID0317729584,2019-05-13,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 2)]",9070,65.77,-37.8089225,144.9575533,15,7775.27,Autumn,False,1.0122,olivia universe note 4 this is the best phone i've ever owned i love all the features you should get it!!!,True
ORD126448,ID5002595007,2019-04-15,Thompson,"[('iAssist Line', 2), ('iStream', 1), ('Lucent 330S', 2)]",7060,77.25,-37.8128968,144.95189150000004,25,5372.25,Autumn,False,0.4248,great phone came exactly as specified. would highly recommend this seller.,True
ORD476148,ID0128882436,2019-03-09,Bakers,"[('Toshika 750', 2), ('Candle Inferno', 2)]",9500,79.48,-37.8017178,144.9982593,5,9104.48,Autumn,True,0.9592,very good quality for the price never been an android fan but really love this phone.,False
ORD169483,ID3106294935,2019-01-23,Thompson,"[('Alcon 10', 1), ('Thunder line', 2), ('Universe Note', 2), ('Toshika 750', 2)]",28850,81.33,-37.806442,144.93223490000003,15,24603.83,Summer,False,1.4775,"best value third one i've ordered....one for me, one for wife, one for son. highly recommended if you want an amazing, unlocked phone without paying a small fortune for the newest model.",False
ORD311855,ID0287630676,2019-24-03,Thompson,"[('iStream', 1), ('Olivia x460', 2), ('Candle Inferno', 1)]",3030,68.79,-37.8036348,144.94589950000002,10,2795.79,Autumn,False,1.0114,"perfect i was very scared at first because of previous reviews, but then i stepped out on faith and my daughter got this phone for her 15th birthday and she is in love with it!",True
ORD076558,ID0372022726,2019-11-01,Bakers,"[('pearTV', 1), ('iAssist Line', 1), ('Thunder line', 1), ('Candle Inferno', 1)]",11145,107.67,-37.8030196,144.9771519,10,10138.17,Spring,True,1.7697,is it internationally unlocked very nice phone,True
ORD066939,ID0443292081,2019-12-10,Bakers,"[('Universe Note', 1), ('Lucent 330S', 1), ('Olivia x460', 1)]",5905,78.84,-37.82321560000001,145.0030157,25,4507.59,Summer,False,1.623,four stars very nice!,True
ORD285090,ID0163376362,2019-11-15,Thompson,"[('pearTV', 2), ('Toshika 750', 2)]",21260,101.69,-37.8140584,144.9538733,5,20298.69,Spring,True,0.6179,good buy it's a great phone,False
ORD412799,ID0711331836,2019-06-22,Thompson,"[('iStream', 1), ('Toshika 750', 2), ('Universe Note', 2), ('Olivia x460', 2)]",18140,65.76,-37.8067539,144.9582041,15,15484.76,Winter,False,1.1803,"worth the money. great phone at a fraction the cost of the big boys. great 23mp and 16mp cameras. usable interface, but i like olivia a little better. not much though. solid purchase.",True
ORD345980,ID0702352315,2019-05-28,Thompson,"[('Alcon 10', 1), ('Thunder line', 2), ('Toshika 750', 2), ('iStream', 2)]",22250,80.45,-37.8053659,144.94149230000005,15,18992.95,Autumn,True,0.9498,"great phone works great, couldn't askin for a better phone",True
ORD035960,ID3933225837,2019-02-27,Thompson,"[('Thunder line', 2), ('iStream', 2)]",4660,60.48,-37.8084097,144.9567031,25,3555.48,Summer,False,0.9711,the speed. it’s slow. it lags. i can’t even swipe out of an application without it freezing the screen first and then closing the app 3 seconds later,False
ORD222414,ID0282825814,2019-12-18,Thompson,"[('iStream', 1), ('Thunder line', 2), ('Candle Inferno', 1)]",4940,97.56,-37.8015701,144.9518362,25,3802.56,Summer,False,1.3051,the best phone you'll ever purchase absolutely the best phone ive ever purchased.,True
ORD327005,ID1224821964,2019-09-30,Thompson,"[('Universe Note', 1), ('pearTV', 2), ('Lucent 330S', 1), ('Olivia x460', 2)]",15540,76.21,-37.8121435,144.9382429,0,19826.21,Spring,False,0.7784,"good phone minor imperfections had a few surface scratches and one deeper cut (which i knew was a possibility, but was still a little disappointed), but all in all it has been an awesome phone!",True
ORD237833,ID0573791476,2019-03-10,Nickolson,"[('Olivia x460', 2), ('Lucent 330S', 2), ('pearTV', 1), ('Candle Inferno', 1)]",11650,79.91,-37.825342600000006,144.9695571,5,11147.41,Autumn,True,0.7511,"its ok, no gorilla glass breaks easy it's an ok phone, the display lite keeps going dark and i have to turn it up all the time. dropped it and screen broke, had a lucentrola droid dropped a million times never cracked it had gorilla glass, this sure doesnt",True
ORD419515,ID0253027659,2019-06-11,Thompson,"[('iStream', 2), ('Alcon 10', 1)]",9250,67.99,-37.82315820000001,144.9425734,25,7005.49,Winter,False,1.0122,"power love this phone so far. love the fingerprint reader on the side makes it so much easier. interface is easy, especially if you are used to lucent. battery life would not be impressive without the battery pack.",True
ORD117176,ID2562266911,2019-07-25,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 1)]",9380,79.75,-37.8219233,144.9539658,25,7114.75,Winter,True,1.195,"awesome amazing phone, i really love it.",True
ORD081207,ID0227324361,2019-10-21,Bakers,"[('Toshika 750', 1), ('iStream', 2), ('Alcon 10', 1), ('iAssist Line', 2)]",18020,78.5,-37.8020781,144.9885617,25,13593.5,Spring,False,1.0588,"great phone great phone, easy to use, helpful features, serves my needs. i am very satisfied. i got this phone after having an alcon and i'm very happy with it! worthwhile buy!",True
ORD280564,ID2181268828,2019-09-22,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 2)]",2085,59.86,-37.8121116,144.9553051,25,1623.61,Spring,False,0.727,i did not like it. windows phones would not allow me to use other attachments such as the square. i did not like it.,False
ORD266524,ID6167489482,07-10-2019,Nickolson,"[('Candle Inferno', 1), ('Lucent 330S', 2), ('Thunder line', 1), ('Toshika 750', 2)]",13710,101.26,-37.8169947,144.9614569,25,10383.76,Spring,True,0.7337,this phone lasted me 2 years great phone. i was nice while it lasted. it had a bad fall and just didn't know how to handle it.,True
ORD427058,ID4952478803,2019-07-07,Thompson,"[('Universe Note', 1), ('iAssist Line', 2), ('pearTV', 1)]",14210,65.77,-37.8120943,144.9542108,0,14275.77,Winter,False,0.6314,perfect i was scared that something was going to go wrong but the phone looks like new it doesnt have 1 scratch 100% recommend it,True
ORD019876,ID0125386189,2019-01-10,Thompson,"[('iAssist Line', 2), ('Toshika 750', 1)]",8770,95.1,-37.80522070000001,144.9419912,5,8426.6,summer,True,0.9421,"great phone for a great price so far i am so happy with this phone! i was very apprehensive of ordering a phone off of digico, but the quality is phenomenal. you would never guess it's refurbished. i'm super hard on phones so i'm hoping this will last!",True
ORD272353,ID0287629406,2019-03-22,Thompson,"[('Lucent 330S', 2), ('iStream', 1), ('Alcon 10', 1)]",11560,79.73,-37.803923,144.94869419999995,15,9905.73,Autumn,True,0.9845,"like nice phone , good value for the money",True
ORD245926,ID1492175323,2019-11-15,Thompson,"[('Universe Note', 1), ('Thunder line', 1), ('iStream', 2)]",5930,84.17,-37.8027313,144.9637292,5,5717.67,Spring,False,1.8362,nice & just right for me! this olivia focus i917 unlocked phone is affordable and dependable. the camera and video works good for me. it is unlocked and it works perfectly for my international texts,True
ORD476866,ID1217532846,2019-09-02,thompson,"[('Thunder line', 1), ('Toshika 750', 2), ('pearTV', 1)]",17130,59.62,-37.8181284,144.94858480000005,25,12907.12,Spring,False,0.6217,not happy! screen goes black and phone keeps restarting!,False
ORD408806,ID5556316813,2019-12-17,Thompson,"[('Olivia x460', 1), ('Toshika 750', 1)]",5545,77.8,-37.8081329,144.9339054,15,4791.05,Spring,False,1.2632,itworks good product,True
ORD411263,ID0767658367,12-09-2019,Nickolson,"[('Thunder line', 1), ('Alcon 10', 1), ('iAssist Line', 1), ('pearTV', 2)]",25975,80.77,-37.8073053,144.9732282,25,19562.02,Spring,False,1.2977,works great phone works great easy to use,True
ORD290739,ID0368389510,2019-13-01,Nickolson,"[('pearTV', 2), ('Alcon 10', 2), ('iStream', 2), ('Universe Note', 2)]",37720,103.7,-37.8013908,144.97061230000003,0,37823.7,Summer,True,1.9174,"great tablet for reading and also surfacing the web, along with your favorite social media apps!",True
ORD185883,ID6167489439,2019-05-13,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 2)]",9865,80.57,-37.81284539999999,144.9598685,0,9945.57,Autumn,True,1.0652,"amazing cellphone great device! incredibly good for this price. great camera, very good battery life and excellent overall performance. there is a few very annoying ads in some apps, but easy to remove.",True
ORD468900,ID4716795479,2019-12-04,Thompson,"[('Candle Inferno', 1), ('pearTV', 1), ('Toshika 750', 2), ('Universe Note', 1)]",18830,73.26,-37.818868,144.9533604,0,18903.26,Summer,True,0.8841,excellent cellphone excellent cellphone. worth every cent. runs fast. looks elegant.,True
ORD216584,ID2699585178,2019-12-28,Nickolson,"[('iStream', 2), ('Candle Inferno', 2)]",1160,72.07,-37.8258835,144.9665546,5,1174.07,Summer,False,0.853,great purchase! love it! have no problems with it works great and worked with my straight talk with no issues.,True
ORD344847,ID1463620799,2019-06-03,Bakers,"[('Universe Note', 2), ('Toshika 750', 1)]",11220,67.76,-37.8163588,145.00578000000004,15,9604.76,Winter,False,1.1351,"beast i love this phone. i'm not into all the hand waving and phone touching but if i was, this would be even more awesome. it's fast, the camera is really clear and i get my emails. apps look great on the phone too.",True
ORD001998,ID3215192015,2019-08-06,Thompson,"[('pearTV', 1), ('iStream', 1)]",6460,76.19,-37.80865900000001,144.9493715,5,6213.19,Winter,True,0.4906,i was unsure about getting a tablet but after purchasing the digico inferno i was convinced that i had made the right choice and have been very happy ever since. i was concerned that i had a lot to learn but it came quickly to me and i really like the screen size. it was a great buy!,True
ORD099454,ID3810929385,2019-05-26,Bakers,"[('Toshika 750', 2), ('pearTV', 1)]",14950,79.02,-37.818502,144.9952042,10,13534.02,Autumn,True,0.9469,"nice tablet, gives different choices for readers. easy to use.",True
ORD462908,ID0370751614,08-07-2019,Bakers,"[('Thunder line', 1), ('Universe Note', 2), ('Alcon 10', 1)]",18030,75.49,-37.8117971,144.9860742,25,13597.99,Winter,True,0.83,"great product. bought as a gift for my wife, easy to operate, battery life is excellent. camera is not the best, but good for what she does with it.",True
ORD477374,ID4716795732,2019-11-18,Thompson,"[('iStream', 1), ('Lucent 330S', 2), ('iAssist Line', 1), ('Olivia x460', 2)]",7285,74.58,-37.81744060000001,144.9526421,0,7359.58,Spring,False,0.7224,"great phone for a great price. i love everything about this phone, it automatically transferred all of my photos, contacts, etc. from my universe on5. easy to use since i don't need all the bells and whistles that a more expensive phone offers.",True
ORD108886,ID2180785581,2019-06-22,Nickolson,"[('Universe Note', 1), ('iAssist Line', 1), ('Toshika 750', 1)]",9995,50.17,-37.81803370000001,144.95787180000005,25,7546.42,autumn,False,1.0289,"quality and usability. use verizon and phone is not compatible, wish that was stated in description.",False
ORD307772,ID3394725583,2019-02-26,Nickolson,"[('Candle Inferno', 1), ('iStream', 2), ('Toshika 750', 1), ('Alcon 10', 2)]",22950,95.58,-37.8131272,144.9597872,10,20750.58,Summer,False,1.0525,wonderful phone! it works well & looks great!,True
ORD018755,ID0589481822,2019-01-25,Nickolson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('pearTV', 1), ('iAssist Line', 2)]",22170,79.98,-37.8205244,144.95753390000004,5,21141.48,spring,True,1.0783,"one star i had a problem in one week, and can't exchange!",False
ORD447302,ID0581778425,2019-05-15,Thompson,"[('Toshika 750', 2), ('Olivia x460', 1), ('Thunder line', 2)]",14225,64.65,-37.807576,144.9398721,15,12155.9,Autumn,False,0.5947,five stars it was perfect for me,True
ORD386459,ID3394726640,2019-01-14,Nickolson,"[('Thunder line', 1), ('Universe Note', 2), ('Olivia x460', 2)]",11530,89.36,-37.816326200000006,144.96404750000005,0,11619.36,Summer,False,0.5459,very easy to set up and straight forward directions. loads fast also.,True
ORD144078,ID6202471433,2019-05-08,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 2), ('Toshika 750', 1)]",7630,65.78,-37.82175,144.981128,0,7695.78,winter,False,1.0769,great sound and video!,True
ORD276138,ID4398346291,2019-12-17,Nickolson,"[('Candle Inferno', 2), ('Universe Note', 2), ('Olivia x460', 1)]",8985,54.25,-37.8201595,144.9650784,5,8590.0,Summer,False,0.4301,two stars dead after 1 week of using.,False
ORD221634,ID0702451267,2019-06-02,Thompson,"[('pearTV', 1), ('iAssist Line', 2), ('iStream', 1)]",10910,65.81,-37.80444,144.9431654,25,8248.31,Winter,False,0.9787,"""good"" means ""like-new"" great price and fabulous and better-than-expected condition.",True
ORD080276,ID0462141852,2019-11-02,nickolson,"[('Alcon 10', 1), ('Olivia x460', 1)]",10175,104.32,-37.8240961,144.9603545,0,10279.32,Spring,True,1.0144,exceptional value for money! this was the easiest phone purchase i have ever had phone arrived in like new condition no flaws or imperfections. and cost roughly $700 less than a comparable phone from my carrier. highly recommended,True
ORD425640,ID2173272382,2019-12-28,Thompson,"[('pearTV', 2), ('Universe Note', 2), ('iAssist Line', 2), ('Olivia x460', 2)]",26420,79.33,-37.8189,144.95384230000005,10,23857.33,Summer,False,0.9139,unreliable screen and poor product quality phone screen stopped working after two weeks for no reason.,False
ORD464744,ID0938091425,2019-11-16,Bakers,"[('Olivia x460', 2), ('Universe Note', 1)]",5900,77.39,-37.8105091,144.9834574,0,5977.39,autumn,False,1.0371,"olivia universe note 8 - the best phone!! absolutely love! this phone is amazing. so fast, so user friendly, sooooo many features. battery life is beyond amazing. very happy with this purchase! olivia is so good!!!",True
ORD330863,ID2239389747,2019-01-07,Bakers,"[('iStream', 1), ('Lucent 330S', 1)]",1380,71.48,-37.8144826,144.9998993,0,1451.48,Summer,False,0.6465,"a smart choice this is my second time buying huawei p30 because it's an excellent phone that i've recommanded to everyone around me. the camera, capacity, functions and price are all better than 🍎 which i had been using for 6 yrs before i got my huawei.",True
ORD370900,ID0767585514,2019-24-05,Thompson,"[('Universe Note', 1), ('Olivia x460', 2), ('iStream', 2)]",6200,79.53,-37.8058282,144.9473266,25,4729.53,Autumn,True,0.7623,i love it great stuff,True
ORD187402,ID0591428482,2019-06-01,Nickolson,"[('Olivia x460', 2), ('Lucent 330S', 2), ('Candle Inferno', 1), ('Thunder line', 1)]",7520,63.53,-37.8184782,144.9639422,5,7207.53,Winter,False,0.4934,"i simply love this phone. i love this phone. this is the best phone i've ever had. very fast. battery life is very long, the camera is great!",True
ORD228979,ID1994687832,2019-06-21,Thompson,"[('Universe Note', 2), ('Lucent 330S', 1), ('Olivia x460', 1)]",9355,80.07,-37.79942970000001,144.9508937,25,7096.32,Winter,True,1.5121,just get it! worth every penny love it!!!,True
ORD051791,ID0033238507,2019-25-02,Nickolson,"[('iStream', 2), ('iAssist Line', 1), ('Toshika 750', 2)]",11165,104.33,-37.801099,144.969947,5,10711.08,Summer,True,1.9479,love this phone i really like this phone. it has better reception than my last phone. less dropped calls and clearer voice reception. like the size and how easily it opens. i am even getting used to the pink color.,True
ORD307430,ID0711331435,2019-07-22,Thompson,"[('Toshika 750', 1), ('Universe Note', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",16130,78.98,-37.80733170000001,144.9574524,0,16208.98,Winter,False,1.0897,three stars great phone and all but cant use olivia pay with international/unlocked phone,True
ORD305000,ID0650273223,2019-09-01,Nickolson,"[('Candle Inferno', 1), ('Lucent 330S', 1)]",1660,104.65,-37.8103666,144.98004699999996,15,1515.65,Spring,True,1.3004,five stars i love this phone it works perfectly,True
ORD376646,ID3394725163,2019-07-28,Bakers,"[('iStream', 1), ('Olivia x460', 2)]",2600,64.35,-37.8177544,144.9591013,0,2664.35,Winter,False,0.9237,easy access to apps. fingerprint function,True
ORD342427,ID1847879572,2019-03-26,Bakers,"[('pearTV', 1), ('Lucent 330S', 1), ('Universe Note', 1)]",10990,68.07,-37.8126086,145.01186330000004,10,9959.07,Autumn,True,1.4913,"does not work on sprint network despite what they said, this phone does not work on sprint network. this was a total waste of my time and i could have purchased a phone from another retailer. don't believe the answers to the questions. they said it worked on all network carriers when it doesn't.",False
ORD153228,ID6202471436,2019-10-21,Nickolson,"[('Lucent 330S', 2), ('Universe Note', 1), ('Toshika 750', 1), ('pearTV', 2)]",22850,103.57,-37.82241060000001,144.9811051,25,17241.07,Spring,False,1.1012,five stars great phone at a great price. it actually plays more video formats than the note 4.,True
ORD441468,ID3212411894,05-04-2019,Thompson,"[('Alcon 10', 2), ('iStream', 2)]",18200,79.18,-37.8065015,144.9453062,15,15549.18,Autumn,True,0.7043,five stars nice,True
ORD318886,ID1560149605,2019-03-10,Thompson,"[('pearTV', 1), ('Universe Note', 2), ('Toshika 750', 2), ('Lucent 330S', 2)]",7540,65.12,-37.8155045,144.9377081,15,20728.62,Autumn,False,0.8815,awesome phone!! so easy to use and works so well. i can run multiple apps at once. it's really great for people who like to draw. so many cool features and functions!,True
ORD371089,ID0207076134,2019-11-05,Nickolson,"[('Lucent 330S', 2), ('pearTV', 1)]",8770,90.35,-37.8334823,144.9919732,0,8860.35,Spring,False,2.5755,as described nice phone.,True
ORD206144,ID3945799028,2019-03-03,Thompson,"[('Candle Inferno', 1), ('Universe Note', 2)]",7330,65.6,-37.819053,144.9542591,0,7395.6,Autumn,True,0.9509,"droid turbo is the bomb bought an unlocked lucent droid turbo when my olivia s5 charging port broke. i like it way better, it's not at all dainty like the s5 was. at the price i got this, there is no comparison.",True
ORD345615,ID0591431015,2019-05-12,Nickolson,"[('Universe Note', 2), ('Lucent 330S', 1), ('Candle Inferno', 2)]",8990,77.89,-37.81799229999999,144.96743030000005,5,8618.39,Autumn,True,0.1982,great product. even better price great product. even better price. thank you,True
ORD413678,ID1463620399,2019-09-29,Bakers,"[('Alcon 10', 2), ('iAssist Line', 1), ('Lucent 330S', 1)]",21355,79.75,-37.81700170000001,145.0049113,5,20367.0,Spring,False,1.1544,four stars a great gift but really should have at least 4gb of memory.,True
ORD198407,ID2190564627,2019-01-22,Nickolson,"[('Olivia x460', 1), ('pearTV', 1), ('Universe Note', 1)]",10985,91.18,-37.8161714,144.9640777,25,8329.93,Summer,True,0.5518,"very complete product, just as i was expecting costumers realy have to like windows phone os, and this phone its a good way of have everithing synchronyze with your computer",True
ORD339601,ID0591276363,2019-24-04,Nickolson,"[('Alcon 10', 2), ('iStream', 2), ('Olivia x460', 2)]",20650,69.18,-37.823809,144.9564558,10,18654.18,Autumn,False,1.2895,my daughter loves her tablet. i had to make sure i brought a case because it is very thin. no problems and i can see everything she downloads,True
ORD198641,ID0248746942,2019-01-05,Bakers,"[('Toshika 750', 1), ('Thunder line', 1), ('pearTV', 2)]",19120,83.89,-37.82279370000001,144.98919650000005,15,16335.89,Summer,True,1.5202,internet doesn't work for 3rd party sim card in europe i am really mad this product because it didn't let me use internet in europe. for this reason i give 2 stars .if they let me know how to make changes for apn settings i will change my review,False
ORD424491,ID0176721322,2019-03-28,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 2), ('Lucent 330S', 1), ('Universe Note', 1)]",9900,49.35,-37.81464520000001,144.9670498,25,7474.35,Autumn,False,0.4916,not what is described— do not buy not what is described— do not buy,False
ORD340380,ID0356098227,2019-03-01,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 2), ('Toshika 750', 2)]",16400,80.24,-37.8207291,144.9909791,10,14840.24,Autumn,True,1.2519,i love this tablet. the screen is so clear. so easy to read a book on.,True
